TRACK_ID,REL_PATH,reported_duration_sec,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_flatness_mean,spectral_rolloff_mean,hnr_mean_db,inharmonicity_mean,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_01_std,mfcc_02_std,mfcc_03_std,mfcc_04_std,mfcc_05_std,mfcc_06_std,mfcc_07_std,mfcc_08_std,mfcc_09_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,measured_duration_sec,analyzed_duration_sec,analysis_windows,hnr_valid_frames,inharmonicity_valid_frames,extraction_status
track_1095023,23/1095023.mp3,243.2,1992.5253095917,882.6485997787523,2443.52613847509,596.6447882304501,21.538987873277925,0.0070806370489715,4480.321866439961,-1.8357313835929323,0.0310470661416123,-81.39710534553944,92.96982384753402,15.26638873345788,39.08251821093554,16.844031540170203,12.595936046295238,6.854791434678528,16.65721169598588,5.042460235712373,3.825681024104104,3.286619834535562,3.1381783712501767,-2.0067316134526587,118.00632158611964,36.23617360108844,30.391549651908345,18.05075313336344,10.709916007813993,10.408314901272162,8.12760234437991,8.411058389685866,7.809218781269635,7.642119691672545,7.884029884351587,7.4686772133392445,7.287878482980802,243.18750566893425,240.0,1,73,73,ok
track_1066661,61/1066661.mp3,246.5,2200.043693695633,1020.6004453420254,2898.988343843765,655.8114312145464,23.635982040408283,9.007519834173212e-06,5505.030253501868,-0.1966937201876999,0.0251376947326565,-204.1872805558122,99.81929237782182,68.64257246466936,18.67932772246296,18.745051238442205,17.426526541370773,-8.042665389905274,12.0871909670229,-1.9070747747239527,-0.182204059180991,3.3271701655508488,2.280799861779673,-0.5975524780377256,74.69873641289713,34.83518202855296,21.721738897735225,14.962107421922266,17.477749282707858,12.830498545187035,10.869535010496724,9.814283673633335,9.567352823078782,9.468848100631536,8.643737542965887,8.604423438289466,7.574394633843954,246.475283446712,240.0,1,76,76,ok
track_0151126,26/151126.mp3,79.0,680.52516922862,163.3454924547718,647.7623477836026,197.33938114937635,28.22341944067957,2.4491763905907897e-06,1093.027037766163,6.454361982001227,0.0069951023969819,-247.59124393356515,193.15239282052772,-1.2046579362128054,0.1297937636736316,4.945162963145146,-18.49003725426579,-17.341908026378132,-17.8892748359548,-13.660260762606132,-5.1188872618319605,-8.794444256444894,-13.67130892301402,-8.004704860487593,57.44118155324954,27.237758712839238,27.195985490688003,12.217389305434669,11.229300215918352,10.184079666338988,7.281667655877744,7.565928378668872,7.734953063731427,6.3836578788972105,8.537213373669724,9.72260422190859,7.752261403378786,78.92086167800454,78.92086167800454,1,80,80,ok
track_1126088,88/1126088.mp3,540.0,2939.9106698430464,1360.6848810285978,2856.21982064235,564.6234439948976,20.81420557770029,0.0011446957867136,6289.538009690796,-0.8826184654116516,0.0262637212210951,-39.856266834572295,60.69432521543693,17.8450337657604,19.60862500217005,10.677988949921644,17.548723671246528,4.916737669629071,11.494962857352084,3.4469259113715616,7.730273995519293,3.1734285878593136,7.173211344406398,0.6111356853122262,93.5594478244007,47.41036449041706,24.611129183911306,18.252515404357595,14.898380717100922,11.9923169815397,11.01363450761925,10.214127522924793,8.411858324696805,9.274319898090724,7.8303163405528124,7.852911507536544,7.343544850918116,540.0,240.0,1,68,68,ok
track_1159368,68/1159368.mp3,218.1,2252.1559038120263,776.6028711140146,2316.882710840471,405.334313764047,23.921707091913976,0.0001476078030094,4734.695019219249,-1.014769467933963,0.0167306592057063,-132.96315517841865,89.62176812988437,-8.493133076517204,33.052180257550695,4.685739886637329,22.99870879848203,-3.204817748201279,16.706409119612303,1.2873033450077327,3.9097227198042015,-3.5232738200733804,-0.1042616888182485,0.1582144450896178,71.43596930255609,31.762710664590045,17.675239245367226,15.871004347363122,11.576668480617442,10.190227051227524,9.444777557325546,8.291913324244451,8.101288675622714,10.481023657843927,8.563046784594304,10.675170196808931,10.15811076441893,218.03263038548752,218.0326530612245,1,78,78,ok
track_1149696,96/1149696.mp3,326.9,2507.3044286276568,757.562459036351,2439.109782700491,464.06249370726886,23.07096159526248,0.002294755166282,5178.658268695276,-2.736106828342174,0.0136004322532942,-28.88337649756178,84.63770813609102,-0.9282684745745152,45.742992173664085,-8.738829682477325,4.09634027388574,5.239282846036865,1.565903285065242,0.1584402851422675,5.248303938699305,-2.059226710711182,2.21707341850475,-7.646552870844909,66.22151978573822,30.912369461186536,24.433573649184517,17.84373983012134,12.589305500611752,10.727668398691076,10.792641673703676,9.58706422206176,9.101932524391586,8.395621906763827,7.860748398758893,8.226000663835146,7.382985043138446,326.91591836734693,240.0,1,69,69,ok
track_1127764,64/1127764.mp3,264.1,2181.8258581668506,1166.702065603513,2413.6006217231634,667.6717774989852,22.20691615656608,0.0101147377418214,4628.379304490222,5.231722204023964,0.0142209030439008,-149.98330034272624,90.34481107334292,6.3235078132459055,18.746756131426302,6.390108800452093,7.625461621594861,-3.8667884014844938,6.079912581331826,-0.027040040386832,1.1490757081062235,-3.4552551601563244,2.3179272563209694,-3.350168378830757,131.05329125283924,49.83796410168743,29.79910832246907,19.741308147246897,14.851600866231944,10.627354331404804,10.271071760555913,10.975003562432033,9.743332990009414,7.437074744353563,6.755751883323036,6.310135736542685,6.271167519520638,264.04571428571427,240.0,1,75,75,ok
track_0810896,96/810896.mp3,519.1,2136.266411451431,834.9456779928273,2283.13386967362,549.2487574465227,23.676313354131164,3.500381722779699e-05,4320.8144976258645,0.0628819465636492,0.0131537213663796,-63.79981528502665,97.7507904736158,-2.106546501132397,34.75064921625977,1.1456015938045976,-2.0656195099861288,5.599846432265543,8.871663040072072,5.298563243167464,2.224253094426861,-0.6335979694801155,3.85132953051864,-2.5767781855228526,94.27628796583288,35.928075743530286,29.560473464830235,15.964721834078103,10.833883639092155,15.203333887888236,9.88227518013153,11.862608809847766,8.883766919317981,8.849280070590847,9.478220518902996,7.595997387969225,8.855477359785011,519.0124943310658,240.0,1,75,75,ok
track_1075170,70/1075170.mp3,97.2,1354.3215449242143,751.6717926042819,1680.8304361453477,553.6898135386442,23.11036502911085,0.004350845289823,2659.9703019576964,-2.9183224014071887,0.0331576570129496,-219.49796022813572,135.28230091179574,-2.06186666852386,24.11476621694675,4.359931538943384,16.035611326263904,-2.2098282794498134,8.331487545797915,1.5788971474961404,4.555211077257579,3.0177123165400914,3.6666093059297866,6.751090710455516,92.9268652850385,54.585463039851405,38.78198166378933,21.039502290719817,13.617967819389165,11.472927030644412,9.64690297138855,7.888121548579151,9.271820751638192,8.28455516697517,8.41457865820136,7.878473882573299,8.056367313416459,97.19873015873016,97.19873015873016,1,59,59,ok
track_1383742,42/1383742.mp3,219.4,1500.5823199506924,1000.4402700342424,2028.0664069208128,827.4633290779303,22.58220978519538,0.0001451369650532,3186.5060985542577,3.387221866772929,0.0354975899238223,-257.99375181692,115.01412635943224,13.386563231286123,2.488707767173357,2.0247105363784805,4.154481144370409,4.034998431809288,5.551520915457523,2.639307953741411,4.793192786057358,1.084249129624143,4.681065814568015,2.186793262332167,109.67384141580916,46.26864273272184,26.246097158590707,18.333591724741968,19.43062603370121,18.64792173816188,19.63358074295278,20.080592612067843,15.73599284729254,15.375822155413324,12.475733041372475,12.784303653128791,11.63422416276898,219.37990929705217,219.37990929705217,1,78,78,ok
track_1077044,44/1077044.mp3,163.0,765.7543733767945,382.9980638266461,1289.219516619044,443.79781863529166,24.57306860138906,1.2951536226602046e-06,1047.0650421516548,8.433024361447462,0.0111868428101241,-315.6557743358422,149.57381237929076,40.68313064344862,19.747827437950203,2.731626624659226,-1.5320807600563222,-7.823220112820438,-15.100805375618869,-18.21539228597439,-17.348443706595543,-16.160415058617417,-12.358798952857612,-18.31726080345149,57.18391112005032,22.033079152652952,21.46511163443288,9.947160913258378,10.065003317792838,7.481192246228771,8.413074351901015,8.207893893971024,9.08161161044589,9.10691599410004,9.417072591370696,10.388724500405914,9.939488892901409,162.9344217687075,162.9344217687075,1,80,80,ok
track_0128305,05/128305.mp3,106.7,2320.244169206126,908.5286972060046,2714.940859960901,471.6175280344936,22.89862974909717,0.0017166217206429,5122.423330811344,2.9244807018192343,0.0163984241236367,-235.20314856608104,78.74145472049551,22.549034211853517,8.998143213748996,-5.082281480686612,-6.783150152419415,-9.997206165806125,-1.7123216527379377,-4.554867753616744,0.9541190339039536,-2.802314816931439,2.292725925235092,-0.2158172006138131,155.4332302900228,32.191163113468924,19.737708061831537,17.35659216224329,22.01677264184938,21.39643669729232,19.53877417167994,13.790315172764364,12.95884041692368,11.4193288317364,10.039861886067609,8.76600322944004,8.652040649504977,106.68408163265306,106.68408163265306,1,77,77,ok
track_1208331,31/1208331.mp3,58.5,1261.160000235138,912.9788247575824,1458.658870465291,662.8981036808684,28.086571341015357,0.0253974135185279,2365.8709716796875,7.8952595848523535,0.0119462437617497,-375.0980014498272,103.3175378220422,9.74675112839729,23.102679553917717,-14.741470357710645,-10.213578809159143,-33.25983338303686,-28.84443579734791,-28.293746119252745,-20.42042344187401,-15.490178691229175,-14.02492435998505,-22.041146739666896,111.66634839708844,35.38170145782376,26.72513658905352,17.60350302114663,20.43176978283995,12.496278473280874,13.346496802968066,15.95210901198524,15.126034537591188,14.807005307184724,10.278880110586158,11.604088137346167,10.98907147753364,58.5,58.5,1,79,79,ok
track_0205076,76/205076.mp3,54.0,911.7819211121885,927.2879902710852,1200.0639221339725,932.1663753069614,24.5327393093713,0.0035850955591269,1879.082369517131,3.3444840211655773,0.0306809949363977,-249.25255092755344,129.54731375259698,36.47204072753419,31.146911133914266,22.737181380835143,20.034694959967368,6.993884067487921,10.76875472311235,4.451126825952463,3.905179678074528,2.871890048736069,4.24924400662314,2.0156318515125604,120.0728016792397,36.25891679912901,41.57969127657301,22.784487876057664,16.424672267300746,11.246563071259008,10.42140603843208,7.147715676341881,7.164497719433933,6.338058898785343,5.99028552176686,5.565583095363438,6.586708305074973,53.94283446712018,53.94285714285714,1,67,67,ok
track_0662444,44/662444.mp3,214.7,725.3978478983039,391.11119531467455,920.3586317819824,402.51124998120497,27.75256771418012,0.0101667268518751,1278.6649373504422,2.9761942018741903,0.012839455203294,-279.2730989264328,184.23326784105444,21.652599880305424,11.798057396141337,6.205222070605737,4.899409275627674,0.9713358949312246,3.8729709449856538,5.215597796493792,1.5238759433066988,-0.8367768524602626,-0.8081395895519096,-3.34736859303801,93.9997242950878,45.52028869440122,39.45600879211056,18.187391240701363,13.246920211634071,11.329522103496943,12.077809847907368,10.057949443907091,9.232681706051189,8.969808689145916,10.387713054636087,12.173247860610935,13.724492875096663,214.6859410430839,214.6859410430839,1,78,78,ok
track_1138776,76/1138776.mp3,146.1,2061.5920168922976,1235.5345969825396,2208.12358240252,702.5056022629466,23.61080291799148,0.0144374057343199,4166.717610832389,2.778481191770795,0.0140939536796362,-111.65133692977776,97.51791646092676,0.8168484547744806,23.184695921021746,4.485538715123271,1.626550469411396,-0.8287430931049762,-0.0801517612248381,0.5632711634809761,4.779606974959041,-5.098915660059353,1.29961313114889,-3.940934865736212,104.55078309145026,56.13361708106464,30.738244578292445,25.31305330660733,16.33942092684379,22.787736217869863,12.725647690274004,17.105677407505468,10.352321782834084,10.87043307362506,12.07868584468142,9.100951783303998,11.761477621599488,146.0,146.0,1,75,75,ok
track_1253659,59/1253659.mp3,233.2,1940.9928274575807,1084.289249377742,2079.1014396462324,718.7833558838352,25.18862147927057,0.0168113555158799,3913.4195047791454,0.7904818678137101,0.0139117233904158,-196.50575961184165,94.51240851568662,9.355135949864597,21.41535414344012,4.772453976575092,12.93403098826673,-0.3903481010944868,2.960835622723725,-0.5573213240103913,-1.0036748252759708,-2.6062770105291477,1.2651174165838222,-3.303453319886732,142.67625738284838,42.30187232587193,35.35424845519944,20.76219519486665,16.419467104818867,13.751421983037266,11.529116590894446,10.196350483157984,9.96137941206958,11.126262156290458,10.409997400511369,11.646592545851062,11.966845350859874,233.1679818594104,233.1679818594104,1,74,74,ok
track_1105066,66/1105066.mp3,537.7,605.2051603581918,272.8950627761516,604.5626073590588,221.75400161335529,27.447025381684654,0.0020317785995039,966.593113477016,4.971135512496776,0.0151594835604622,-374.1778265795102,189.7875837262939,25.958119810179696,3.002590011595352,9.088816348705858,-4.998972801625694,-11.812523005332368,-10.264427433107569,-11.14910373935943,-9.51348459120541,-6.134252780384525,-5.707177328494206,-4.840947616066864,71.65332520584656,40.13012972457039,33.152042494600124,15.596145758662493,11.586004900983705,11.56254539928729,10.362695350688703,9.17751230033196,8.563314028323035,8.936925682163542,10.310454295168997,9.451916914386432,9.240378094247392,537.7011111111111,240.0,1,79,79,ok
track_0019204,04/19204.mp3,281.1,2327.776346205538,831.5467252591744,2713.4323992681,491.7948211448021,23.362811518668774,2.165440496676739e-05,5511.5885471780975,1.1014719290697386,0.0164188349702248,-72.29312268057917,91.48442060169374,32.77974491469395,19.370674474804588,-0.925525213770297,21.38253083317641,0.3561458393169823,10.028079868224378,-9.750468960898225,1.5391156682549996,0.6108608251082892,1.1804181417120887,2.936080792778959,68.88647272632409,27.887940714208195,21.13939318214136,12.846939511302272,10.5275505392027,9.049076052335687,9.564438347229808,8.36129029022542,8.393651321694847,8.82430704744495,8.340070229011621,7.111524618440521,8.255883994063204,281.06448979591835,240.0,1,77,77,ok
track_1281202,02/1281202.mp3,163.1,2728.4869297848763,1247.161994236055,2715.071453494654,494.26074106388927,21.608920917162692,0.0006426558101589,5756.879776422538,-4.851742998207135,0.0301308360423429,-77.92056567664106,53.015386051425935,18.142692105679625,47.206468047528006,15.32212128963643,29.52341227054732,17.20719001498641,16.955393071350837,5.729533976293534,9.159783862367256,4.089735354900326,8.157604736161645,-1.8931382899555904,65.25026712546236,32.56132557367284,23.552907342803064,14.993294980400728,11.740313196031646,9.358532179019573,8.81879188395032,6.810183351162844,6.7848913617867925,7.797453280266899,6.173339418151866,6.674554445801927,6.201155326872362,163.03655328798186,163.03655328798186,1,62,62,ok
track_1365238,38/1365238.mp3,137.6,2330.0687905366813,729.979391881608,2282.907392652181,375.4238322238869,20.47246680321177,0.0268573464382388,4730.18691900712,-2.6678680467471327,0.0153221697742345,-14.34419696658268,88.84809780758644,-16.917469350698752,40.66095419525848,3.3292291497140494,18.96559038394614,4.316380410650863,15.810478377548453,3.5684022857883813,0.5526372553647068,0.2536581776096222,4.382261831727712,0.3930794636672559,106.60685820995364,33.86634842259048,17.278218898337165,22.139696627312585,13.21097171200162,12.058717927857076,11.43279364270153,9.07694780080797,7.490761391401669,7.032025627621665,8.104851539172765,6.877428514725681,6.0888172744386,137.56063492063493,137.56063492063493,1,60,60,ok
track_0686756,56/686756.mp3,180.0,1200.5852044354365,606.6768028625022,1771.0846618462529,720.262909302927,23.08116763257377,0.0231060295425047,2525.43151359248,2.242031857804802,0.019916117080318,-169.1497673751241,132.84973376227097,17.90561476714812,24.375812212391537,13.417156725459437,12.897047979871846,2.3189762954970687,3.2256422679833343,-7.176808331713152,-5.142808236721131,-4.632424858219298,2.5800921749720223,-3.854250951677742,123.66653924954342,39.91165801652424,20.958420783352164,12.170647750913444,9.51344323898948,7.998396203277491,7.361126052404391,7.797348605051925,8.571093275813926,8.506344543394887,5.937362159644231,6.17285880361565,5.689013267065103,179.90820861678006,179.90820861678006,1,76,76,ok
track_1401336,36/1401336.mp3,446.4,1684.516563048672,1387.058651104236,2010.8687024114697,1110.0495862479504,20.20814211011765,0.0060355506877394,3682.568357012958,0.8719361379585778,0.0250623657884064,-178.29983156987672,98.35763838491042,29.94524637122001,30.26593110359875,21.59097461228568,19.30395310802022,10.2345166252917,12.104241696356842,4.503476967967884,8.359962578526273,4.09676338337782,6.6507886387469055,2.7543292701219664,149.16880820588003,45.32401700832888,36.58739504808496,20.65135734836355,18.920037010475426,11.81086007177176,11.358652690561753,10.415508813923216,10.536336070625168,6.877252141534942,7.285718127663035,6.560701426165297,9.543649116689313,446.4,240.0,1,67,67,ok
track_1414673,73/1414673.mp3,233.6,924.8235669148409,538.9912482176414,1587.504678974586,667.2002824405618,23.32399776983485,7.123129405666496e-08,1994.4184627117615,4.704430706083908,0.0241629194080783,-225.3767298036249,134.6328740912213,17.497936774093382,42.04379416396346,26.74779967710885,17.202788099510997,4.603779215765699,7.945585568835078,9.399609375358713,15.867693611879544,5.3973589441978405,4.660656435046027,0.7628998850820742,75.79184105976833,38.85211924020536,15.58852302006461,12.889058796158675,12.188751653119658,12.543808030099695,8.347416708313615,9.01362520016467,8.040940710629307,6.802957501109734,8.012736867225598,7.153594593841092,6.861548677036811,233.5193424036281,233.5193650793651,1,79,79,ok
track_1127776,76/1127776.mp3,244.3,1711.4723210687227,1247.363797283208,2101.7281470306502,970.7499508881704,22.402309729337425,4.430025536353687e-05,3806.145734757462,1.6810894988355416,0.0266415512991322,-232.85833683137523,104.18247196901784,26.05337086588652,25.868146396467704,13.189247268913084,15.29952177232266,6.73176782106874,14.378168882008126,5.014326019025366,7.879268568729976,5.563027327663652,10.079560066759928,0.7285075485374743,128.41906922246767,61.048603717456345,43.69548317527782,22.50264048537461,14.090770033816728,14.939700021509587,13.333255277459044,12.0911346926905,13.072208872197184,9.865726709611998,11.2792295221832,9.362545416628215,8.618499360168371,244.32326530612244,240.0,1,74,74,ok
track_0464044,44/464044.mp3,343.6,782.9293763995435,331.0765614853226,762.3701314446997,243.31859693140143,30.445704751347797,0.0048374651719029,1387.0499460320725,7.607814300376487,0.0102344308640133,-344.1347397827881,164.37941755248298,-15.072729725882464,5.100000909554585,13.27903102372554,-9.373099749321089,-8.665851432580686,-10.336074616639456,-14.460105666257125,-11.00825810254241,-6.48339804947728,-6.792099988234342,-7.881993498112905,71.14188573813549,27.737939331399367,23.43240283655556,17.718936711538806,10.98406017213446,12.395422712086797,10.385093381668296,9.413483667873408,9.4649856248726,8.957350724943295,10.248449563146686,11.797064850325617,12.046720213589367,343.5248299319728,240.0,1,78,78,ok
track_1157023,23/1157023.mp3,109.4,2117.1561281385207,1110.9046737368278,2248.887326251309,855.2389767025724,25.104993845614963,0.0175535223234612,4372.7172410875455,3.927685068779119,0.0106044390663249,-228.12093463396096,91.09982052594772,22.695858074063,18.739360472042232,-4.932091885947845,-2.2018872003450145,-9.062078818299128,-5.16498623991986,-9.558459910984396,-5.541877104567922,-11.4081282986917,-3.5902271116155173,-6.73601076041856,105.88056914854998,38.13461633208697,35.16098486614354,32.601906467574565,21.31336052581708,20.37368391655968,15.466442761262812,14.16827071563022,12.812643022460865,12.875760741047916,11.809826836949954,11.794840525365585,10.528837193278909,109.33333333333331,109.33333333333331,1,74,74,ok
track_1070641,41/1070641.mp3,138.2,1024.6823979252497,352.61278113869804,975.9822154922172,270.1548053291175,26.89139171335246,0.0038660109545678,1679.68212890625,7.840166188465409,0.0062731507407548,-406.7989651540548,144.8704620790882,-17.52819348486156,-6.990422019591602,6.635128758574735,-5.2950151204975215,-0.2707969576383338,-0.5618963352622104,-5.521075147703416,-7.697521298677355,-6.307832045029191,-3.4452002140410056,-3.464679033385605,82.9103707047496,41.85597761668009,24.712314375756414,17.571273383299165,12.298253286517006,12.85937201393745,11.259096340347757,11.101441917409227,11.934260294788691,10.502692436462738,13.114840960977714,12.102195786910006,12.585370171833718,138.15208616780046,138.1521088435374,1,76,76,ok
track_0259505,05/259505.mp3,207.0,2266.043791397629,907.0568751903746,2164.112708100249,413.1668488194167,21.33493453664392,0.0091882038885492,4428.856167484084,1.4182574886213657,0.0094973190859758,-218.44981623583908,75.4782715408528,-22.097643591051607,19.58630315995896,-6.777766463168017,5.490743619549266,-21.003127987881246,-8.443537184070493,-6.967137965832774,-2.197828255974079,-11.039686532577033,-12.650129563439265,-13.696550690596776,91.53839138195686,41.09813439289256,32.94255628568956,18.01392235153278,20.890008986351138,13.574068041784042,13.90509522262894,10.212818737042284,8.855485110792184,8.121406271868453,8.837150559891018,9.473682502747174,9.291421613237231,206.9812471655329,206.98126984126984,1,73,73,ok
track_0565804,04/565804.mp3,224.0,1995.7090988916264,1080.018401677387,2337.121779997287,772.7853973487148,23.034876067226136,0.0123755384842605,4486.890521543291,-0.3017422427025719,0.0275143980155084,-196.6178011562406,87.4859659201216,15.416509996165516,28.13942729773096,15.599322418561506,5.985723008413373,-2.777544395466377,7.858852888692552,-6.595840950323591,7.017518095770601,-0.6885730140424768,4.21512268202012,4.00437386326644,116.50299436277692,40.18827157535714,25.526191111524085,18.933929034146075,12.243999668653824,13.01518942585884,12.349604656972074,10.80281863447737,9.62326140694644,10.967232745848284,9.717612078422556,8.743585122987218,9.016187525952366,224.0,224.0,1,68,68,ok
track_1169707,07/1169707.mp3,164.0,649.3898125252138,319.20340768855453,728.0825792553817,460.9478729372564,25.92075288901544,0.0021768319947782,1076.6586314515914,5.225755380950639,0.0115443638340728,-466.4991155737032,184.02407252509977,29.815909042263307,-2.9485413291867606,6.460094790852428,-4.250957693434558,-12.3519972525843,-11.959555470365006,-10.563304490246372,-8.283431379032194,-6.229455660041508,-4.316572208411759,-3.223445917461888,71.21905364379383,45.46329194629888,27.626283681702468,11.261284380618562,9.164899649203065,9.10334902160328,8.25186941446461,8.382401661001687,8.804677053196453,8.331977337023798,8.215720268792797,9.589368206102003,9.83966264204579,163.94666666666666,163.94666666666666,1,79,79,ok
track_1397151,51/1397151.mp3,177.1,3119.6016348304483,900.0531250409085,2785.9291961305807,572.2602852478424,21.76671532276237,0.0024249780566835,6513.274460669128,-2.165547983668336,0.0113837092644684,-15.15054657444744,58.8599581386661,2.62767551483869,29.233458617013437,5.294216948913654,6.349858273552386,1.6017390721907023,12.286849744438197,3.365140671989674,5.418139062352968,0.7681421779115175,5.745018613322645,-2.292311958209856,97.52092264158368,36.78842277069576,31.370542888682163,17.4119022938675,15.037715047341674,16.819430577406166,10.096323655020536,9.884487904190102,8.310674181043629,8.190424624325606,7.007311434478555,6.587863428109085,6.257637535520931,177.09374149659865,177.09374149659865,1,65,65,ok
track_1207614,14/1207614.mp3,420.3,1400.7462933131133,478.95765864713735,1830.1030776311536,419.3942142329208,26.452754628415693,0.0004700450237913,2859.6087500037797,4.995309700737368,0.0133804748256924,-130.03151538467824,125.40207441206502,3.883162102476772,33.48699395504316,4.8491291533114,5.133989346238508,-5.189418140041927,1.8919426400240384,-10.147691123230253,2.319293232685843,-1.6731437434436576,-2.0061895945228367,-2.8636303986927305,60.85696003742973,31.35526343947714,17.092101091077442,11.71171878431216,9.179256714785646,9.305575368274647,8.545511653360265,8.164042271222854,10.195291336320418,10.212500365923342,9.31890791003854,9.551573426658852,8.985457422537351,420.260566893424,240.0,1,79,79,ok
track_0949229,29/949229.mp3,282.4,1051.1678258401826,349.0638179945324,1344.442689991736,371.0571074784265,26.263139441991694,0.0028057514719566,1889.8635722535316,5.466085293402669,0.0119170434261765,-175.93882888481713,155.3460083930485,-10.5452195557455,23.92392820126633,3.6908077742482193,-4.112624151661406,-7.281905706859794,-4.565642544282845,-10.44427505406427,-2.8806479158901377,-4.078127584164968,1.7926120577958895,2.4044991731394987,63.95860226474053,27.11746046980617,20.49501700098919,17.1600291612453,13.62121598888664,13.958665671796853,13.44192676761051,12.034230697520934,10.996667531433738,11.09010798427776,10.389559717184436,10.530538312242744,10.831184203601618,282.3731519274376,240.0,1,76,76,ok
track_1084381,81/1084381.mp3,268.5,1433.071679258719,1005.7373367036414,1834.567001184531,1036.2474868497943,26.59343742802258,0.0016765132769946,3134.9800015381616,4.107154081775106,0.0184567977571931,-215.72756323461988,127.58325757582502,29.247668756871278,4.548123471646126,7.847969588326238,5.441549786164687,-7.251201023531129,-0.549261743231639,-5.59840844245988,-5.065179960124249,-5.127664672133683,-3.6643550567168175,-4.050580183780052,105.77059642996151,46.2092408548359,31.224499856352335,18.06431935176893,14.20943989158778,14.663035969368275,11.72846703062164,14.239982539628915,12.554735609470614,11.585972453710388,10.843505970846792,11.81434421088521,11.308502829633294,268.4922222222222,240.0,1,76,76,ok
track_1085244,44/1085244.mp3,228.0,557.2268038972052,523.4724093853732,546.3904244756947,362.03408938253216,27.67109319711398,0.0119429541080376,970.7659153831466,7.190140265664765,0.0126506784001492,-348.8347938397752,182.62394745369647,33.551592669316875,-5.268954361991505,13.50037711220139,9.90453995235801,-2.8372364990309813,-6.802446245269797,-8.823764955203186,-9.488380244348669,-7.025839546828862,-5.06439163949314,-6.14988203261611,61.35202884810674,43.20829380865656,22.61673121348996,11.715401290910664,11.884567713667714,9.607715093235653,9.086120489213998,7.703730574658819,7.117509104774145,6.837757315838664,6.79498899953571,7.553937196679183,8.364283295096568,228.0,228.0,1,79,79,ok
track_1069336,36/1069336.mp3,291.7,3146.783771693159,1393.704101037416,3002.0906351473045,825.0922788701233,20.91698771986986,0.0008373341705894,6846.85755632241,-1.02966479378549,0.0146736176781458,-12.111777435065516,77.95150914049675,19.49649025744185,8.67196298648759,15.522019966058188,4.149029127552085,8.002061181935993,6.634245628570336,3.1975744542033784,4.582787085496896,2.203715410145389,2.4291813264164106,-3.156404262006747,75.57065356026547,53.58448052470657,30.36344977496913,16.076592524979198,16.172365380675096,13.558152036811112,10.46038338980124,7.5930691730176285,7.761899744871581,7.11726772603491,7.582795517258886,7.287992921984629,7.356306169918579,291.7,240.0,1,76,76,ok
track_0947016,16/947016.mp3,122.9,1117.5110029772318,608.5201697400948,1384.8733178994023,447.03400065967327,23.367939217176627,0.0102611909140469,2217.9097512708413,1.1178584849556774,0.0200734626861091,-228.7634669415964,147.42863980739122,-11.142371809979608,27.38649681217697,7.373160643654038,8.489992985575434,7.213042446134315,5.904644650913002,3.124280063387928,4.6886704534829935,1.0406127226768225,5.762103727422746,3.932667256274341,112.6098324519654,34.86583361946026,28.271614467626694,19.361102781783664,11.615633549205857,9.87413088750898,7.46701543298697,7.232861571278165,7.775695178545474,8.379054955440097,9.826011456733134,6.832681523445772,7.1186810586013465,122.88,122.88,1,79,79,ok
track_0043886,86/43886.mp3,129.5,2463.8698699553192,685.7814091756986,2661.131223846537,517.0164011222694,22.031156337368103,0.0100729673117376,5649.502783571044,-2.161208141846448,0.0167399637360745,-44.40130678632572,82.06917648611422,6.076056987265072,35.29610001557524,10.13891817884574,5.211899122372965,4.345261252554388,7.576180176802413,-2.317562667695738,7.343769769737003,-1.2718993662935048,5.1088671866170445,-2.3469752428580675,85.10969955443238,24.99971814862772,27.603807834262792,17.701049801918494,14.02096839727397,9.40452942631472,9.06472677332391,8.7963419913357,9.15159028293147,9.126005278087138,7.242179755643582,8.848976416208016,6.851011746827153,129.41333333333333,129.41333333333333,1,71,71,ok
track_1089266,66/1089266.mp3,276.0,3118.816315771424,760.7810775891658,2861.389121129778,308.9870692173629,23.3723181183542,0.0035573546297153,6544.518759523752,-0.2979656879439734,0.0113510659924706,-157.32213348685403,56.60056422463108,16.89571437570097,37.73682181354094,0.4694309156932637,18.990825044711684,4.177713707697992,9.476395667976435,1.918758664563826,5.871561903720966,-2.96021690785931,0.4571938482143818,-2.3995005340811337,52.496096446173446,25.41981909954524,13.136805617258982,11.268068888844304,8.28964578859564,6.787359322652675,7.119647019985319,6.349816371924174,7.17406095292163,5.8180031776484205,6.350646041186125,6.5149303901748805,5.724088837725249,276.0,240.0,1,79,79,ok
