TRACK_ID,classical,electronic,folk,hiphop,jazz,rock
track_1355460,0,0,0,1,0,0
track_1088398,0,0,1,0,0,0
track_0940732,0,1,0,0,0,0
track_0470742,1,0,0,0,0,0
track_1030280,0,0,0,0,1,0
track_0108653,0,0,0,0,0,1
track_1230829,0,0,0,0,0,1
track_1112436,0,0,0,0,0,1
track_1158987,0,1,0,0,0,0
track_0976791,0,1,0,0,1,0
track_1039359,0,1,0,0,0,0
track_0032322,0,0,0,0,0,1
track_0571476,0,0,0,1,1,0
track_0919475,0,1,0,0,0,0
track_0345912,0,0,0,0,1,0
track_0902226,0,0,1,0,0,0
track_1289102,0,0,0,0,0,1
track_1098065,0,1,0,1,0,0
track_1113644,0,0,0,0,1,0
track_1328131,0,0,0,0,1,0
track_1248273,0,0,0,1,0,0
track_0802184,0,0,0,1,0,0
track_1194603,0,0,0,0,1,0
track_0734509,0,1,0,0,0,0
track_1000084,1,0,0,0,0,0
track_1320733,0,0,0,0,1,0
track_1164588,0,0,0,1,0,0
track_1305117,0,1,0,0,0,0
track_1026044,0,0,0,0,1,0
track_0840599,0,0,0,0,0,1
track_0922586,0,0,0,0,1,0
track_1163235,0,1,0,0,0,0
track_0865774,0,0,1,0,0,0
track_0066942,0,0,1,0,0,0
track_1210874,0,0,0,0,0,1
track_1330454,0,0,0,1,0,0
track_1392057,1,0,0,0,0,0
track_1023271,1,0,0,0,0,0
track_1340595,0,1,0,0,0,1
track_1127773,0,0,0,1,0,0
track_1030900,0,0,0,0,1,1
track_1324907,0,0,0,0,1,0
track_1157601,0,0,0,1,0,0
track_0466370,0,0,0,0,1,0
track_0383568,0,0,0,1,0,0
track_0207501,0,0,0,0,0,1
track_1162365,0,1,0,0,0,0
track_0207532,0,0,0,0,0,1
track_1048149,1,0,0,0,0,0
track_0949037,0,0,1,0,0,1
track_0976774,0,1,0,0,1,0
track_1399693,0,1,0,0,0,0
track_0088462,0,0,0,0,1,0
track_0897991,0,0,0,1,1,0
track_1119590,0,0,0,0,1,0
track_1367882,0,0,0,0,0,1
track_0802318,0,0,0,1,0,0
track_0873810,0,0,1,0,0,0
track_1340354,0,0,0,0,1,0
track_1353666,0,0,0,0,0,1
track_1079280,0,0,0,1,0,0
track_1277855,1,0,0,0,0,0
track_1376051,0,0,0,0,1,0
track_1320637,0,0,0,1,0,0
track_1397816,0,0,1,0,0,1
track_1114036,0,0,0,0,0,1
track_1249955,0,0,0,0,0,1
track_1069341,0,1,1,0,0,0
track_0150791,1,0,0,0,0,0
track_1156098,0,0,0,0,1,0
track_1082917,0,1,0,0,0,0
track_1165521,0,1,0,1,0,0
track_1368393,0,0,0,0,1,0
track_1228628,0,1,0,0,0,1
track_1169701,0,0,1,0,0,0
track_1337944,1,0,0,0,0,0
track_1127563,0,0,0,1,0,0
track_0672533,0,1,0,0,0,0
track_0636312,1,0,0,0,0,0
track_0247279,1,0,0,0,0,0
track_1275966,0,1,0,0,0,0
track_0371280,0,1,0,0,0,1
track_1075168,0,1,0,1,0,0
track_0890454,0,1,0,0,0,0
track_1110511,0,1,0,0,0,0
track_1183078,0,0,0,1,0,0
track_0172186,0,0,0,0,1,1
track_1129035,1,0,0,0,0,0
track_1248610,0,1,0,1,0,0
track_1109858,0,0,0,1,0,0
track_0080821,0,1,0,0,0,0
track_1179721,0,0,0,0,0,1
track_0951890,1,0,0,0,0,0
track_0810904,0,0,0,0,0,1
track_1255972,0,0,0,0,1,0
track_1070124,0,0,1,0,0,0
track_1319997,0,0,0,1,0,0
track_1243729,0,1,0,1,0,0
track_1326855,0,0,0,0,1,0
track_0109962,1,0,0,0,0,0
track_0066947,0,0,1,0,0,1
track_1086690,1,0,0,0,0,0
track_1295557,1,0,0,0,1,0
track_1136341,0,1,0,0,0,0
track_0711272,0,0,0,1,1,0
track_0263463,0,1,0,0,0,0
track_1164229,0,1,0,0,0,0
track_1009063,1,0,0,0,0,0
track_1296365,0,1,0,0,0,0
track_1148178,0,1,0,0,0,1
track_1081840,0,1,0,0,0,0
track_1244448,0,0,0,1,0,0
track_1248615,0,1,0,1,0,0
track_0785424,0,0,1,0,0,0
track_1238765,0,1,0,0,0,0
track_1357405,1,0,0,0,0,0
track_1070701,0,0,0,0,0,1
track_1396089,1,0,0,0,0,0
track_1193228,0,0,0,0,1,0
track_1056141,0,0,0,0,1,0
track_1119475,0,1,0,0,0,0
track_1388813,0,0,1,0,0,0
track_1300328,1,0,0,0,1,0
track_1217519,0,1,0,0,0,1
track_1084197,1,0,0,0,0,0
track_0839520,0,0,0,0,1,0
track_0733169,0,0,0,0,1,0
track_1204821,0,0,0,0,0,1
track_1221850,0,0,1,0,0,0
track_1375969,0,0,0,1,0,0
track_0296241,1,1,0,0,0,0
track_1300042,0,0,0,0,1,0
track_1126033,0,0,0,1,0,0
track_1330055,0,0,1,0,0,0
track_1231644,0,0,0,0,1,0
track_0038776,1,0,0,0,0,0
track_1118602,0,1,0,0,0,0
track_0768430,0,0,0,1,1,0
track_0026226,0,0,0,0,1,0
track_0264448,0,1,0,1,0,0
track_0150793,1,0,0,0,0,0
track_0751968,1,0,0,0,0,0
track_0370257,0,0,0,0,1,0
track_1409347,0,0,1,0,0,0
track_1221526,0,0,0,0,0,1
track_1110770,0,1,0,0,0,0
track_1027881,0,0,0,1,0,0
track_1041498,0,0,1,0,0,0
track_1136344,0,1,0,0,0,0
track_1395041,1,0,0,0,0,0
track_1160059,0,0,0,0,0,1
track_0771590,0,1,0,0,0,0
track_1330502,1,0,0,0,1,0
track_0325391,0,0,1,0,0,0
track_1217513,0,1,0,0,0,0
track_1194980,1,0,0,1,0,0
track_0663131,0,1,0,0,0,0
track_0501673,0,1,0,0,1,0
track_1227376,0,0,0,0,1,0
track_1179403,0,0,1,0,0,0
track_1345078,0,1,0,0,0,0
track_0018230,0,1,0,0,0,0
track_0073121,0,0,0,0,1,0
track_1379931,0,0,0,0,0,1
track_1159698,0,0,1,0,0,0
track_0459359,0,0,1,0,0,0
track_1169705,1,0,0,0,0,0
track_1178801,0,1,0,0,0,0
track_1095476,0,1,0,0,0,0
track_0974001,0,0,0,0,1,1
track_0352931,0,0,0,0,0,1
track_1168540,0,1,0,0,0,0
track_1126094,0,1,0,0,0,0
track_0556351,0,0,0,1,1,0
track_1345289,0,0,1,0,0,0
track_0347590,0,0,1,0,0,0
track_0779037,0,0,0,0,1,0
track_0518472,0,0,0,0,0,1
track_1100973,0,1,0,0,1,0
track_1171624,0,0,0,0,1,0
track_0992508,0,0,1,0,0,0
track_0080783,0,1,0,0,0,0
track_0976827,0,0,0,0,0,1
track_1295534,0,0,0,0,1,0
track_0965311,1,0,0,0,0,0
track_0734440,0,1,0,0,0,0
track_0950302,1,0,0,0,0,0
track_1380116,0,1,0,0,0,0
track_1361521,0,0,0,1,1,0
track_1231990,0,0,0,1,0,0
track_1346677,0,1,0,0,0,0
track_1221855,0,0,1,0,0,0
track_1156053,0,0,1,0,0,0
track_0205097,0,1,0,1,1,0
track_1292796,1,0,0,0,0,0
track_1420085,0,0,0,0,0,1
track_1209634,0,0,0,0,1,0
track_1255524,0,0,0,1,0,0
track_0459388,0,0,1,0,0,0
track_0957455,0,0,1,0,0,0
track_0036697,1,1,0,0,0,0
track_1274169,1,0,0,0,0,0
track_0897980,0,0,0,1,1,0
track_0934045,0,0,1,0,0,0
track_0389852,1,0,0,0,0,0
track_1105056,0,0,1,0,0,0
track_1340333,0,0,1,0,0,0
track_1125820,0,0,1,0,0,1
track_1061763,0,0,0,0,0,1
track_1357550,0,0,1,0,0,0
track_1060007,0,1,0,0,0,0
track_1074709,0,1,0,0,0,0
track_1141677,0,0,0,0,1,0
track_1119518,0,1,0,0,0,0
track_0393581,0,1,0,0,0,0
track_0873566,0,0,0,0,1,0
track_1222344,0,0,0,0,1,0
track_0169205,1,0,0,0,0,0
track_0973994,0,0,0,0,1,1
track_1277846,1,0,0,0,0,0
track_1288581,0,1,0,0,0,0
track_0982385,0,0,0,0,0,1
track_0996960,0,0,1,0,0,0
track_1098069,0,0,0,1,0,0
track_1078391,0,1,0,0,0,1
track_1207613,0,0,0,0,1,0
track_0297871,0,0,1,0,0,0
track_1162944,1,0,0,0,0,0
track_1012597,0,0,0,1,0,0
track_0133522,0,0,1,0,0,0
track_1287557,0,1,0,0,1,0
track_1155559,0,0,1,0,0,0
track_1372834,1,0,0,0,0,0
track_1125821,0,0,1,0,0,1
track_0663130,0,1,0,0,0,0
track_1075936,0,1,0,0,0,0
track_1084673,0,0,1,0,0,1
track_1221529,0,0,0,0,0,1
track_0989713,1,0,0,0,0,0
track_1269902,0,0,1,0,0,0
track_0982390,0,0,0,0,1,0
track_1161437,0,0,1,0,0,0
track_1077040,0,0,1,0,0,0
track_0556357,0,0,0,1,1,0
track_0618454,0,0,0,1,1,0
track_1222000,0,0,1,0,0,0
track_1169942,0,1,0,1,0,0
track_1414121,0,0,0,0,0,1
track_1288980,0,1,0,0,0,0
track_1111209,1,0,0,0,0,1
track_0151120,1,0,0,0,0,0
track_1228856,0,0,0,0,1,0
track_1415796,0,1,0,0,0,0
track_0389700,1,0,0,0,1,0
track_1235166,0,0,0,1,0,0
track_1118533,0,0,0,0,0,1
track_0768435,0,0,0,1,1,0
track_0133516,0,0,0,0,0,1
track_1417341,1,0,0,0,0,0
track_0369461,1,0,0,0,0,0
track_1170599,1,0,0,0,0,0
track_0258844,1,0,0,0,0,0
track_0875003,0,0,0,0,0,1
track_0305527,1,0,0,0,0,0
track_1123295,1,0,0,0,0,0
track_1320008,0,0,0,1,0,0
track_1098674,0,0,0,0,1,0
track_1185987,0,0,0,0,1,0
track_0326496,1,0,0,0,0,0
track_0802278,0,0,0,1,1,0
track_0134777,0,0,1,0,0,0
track_0579639,0,0,1,0,0,0
track_0768433,0,0,0,1,1,0
track_0565788,0,0,0,1,1,0
track_0571490,0,0,0,1,1,0
track_1369050,0,1,0,1,0,0
track_1049274,0,0,0,0,1,0
track_1414376,0,0,0,0,0,1
track_0000390,1,0,0,0,0,0
track_1201479,0,0,0,1,0,0
track_0996969,0,0,1,0,0,0
track_1075173,0,1,0,1,0,0
track_1339441,0,0,0,0,0,1
track_0209006,0,0,1,0,0,0
track_1110772,0,1,0,0,0,0
track_1417907,0,0,0,1,0,0
track_1243721,0,1,0,1,0,0
track_0571478,0,0,0,1,1,0
track_0957413,0,0,1,0,0,0
track_1165778,0,1,0,0,0,0
track_1032226,0,1,0,0,0,0
track_1223933,0,0,1,0,0,0
track_1028808,0,0,0,1,1,0
track_1156096,0,0,0,0,1,0
track_1168545,0,1,0,0,0,0
track_0072839,0,0,0,0,0,1
track_1300330,1,0,0,0,1,0
track_1418020,1,0,0,0,0,0
track_0260190,1,0,0,0,0,0
track_1078468,0,0,0,0,0,1
track_0967241,0,0,0,0,0,1
track_1395501,0,0,1,0,0,0
track_0272976,1,0,0,0,0,0
track_0347854,0,0,0,0,0,1
track_1276894,0,0,0,1,0,0
track_1248091,0,1,0,0,0,0
track_0225363,0,1,0,0,0,0
track_0406262,0,0,1,0,0,1
track_0811245,1,0,0,0,0,0
track_1142735,0,0,0,0,0,1
track_1131958,0,0,0,0,0,1
track_0389520,0,0,0,0,1,0
track_1086302,0,0,1,0,0,1
track_1141444,0,0,1,0,0,1
track_1255882,0,0,1,0,0,0
track_1270582,0,0,0,1,1,0
track_0459377,0,0,1,0,0,0
track_1162943,1,0,0,0,0,0
track_1079295,0,0,0,0,0,1
track_1125819,0,0,1,0,0,1
track_1312070,0,1,0,0,0,1
track_1203322,0,0,0,1,0,0
track_1075192,0,1,0,1,0,0
track_1221919,1,0,0,0,0,0
track_0976807,0,0,0,0,0,1
track_1189911,0,0,1,0,0,0
track_1066918,0,0,0,0,1,0
track_1345073,0,1,0,0,0,0
track_0272371,1,0,0,0,0,0
track_0891613,0,1,0,1,0,0
track_1130913,0,0,0,1,0,0
track_1077277,0,0,1,0,0,0
track_1002052,0,0,1,0,0,0
track_1158968,0,1,1,0,0,0
track_0280157,1,0,0,0,0,0
track_1053338,0,0,0,1,0,0
track_1253146,0,0,0,0,0,1
track_1372059,0,1,0,1,0,0
track_1110516,0,1,0,0,0,0
track_1035560,0,1,0,0,0,1
track_0939261,0,0,0,1,1,0
track_0585153,0,0,0,1,0,0
track_0666614,0,1,0,0,0,0
track_0799229,1,0,0,0,0,0
track_1111540,0,0,1,0,0,0
track_1109633,0,0,0,0,1,0
track_1315527,0,1,0,0,0,0
track_1369859,1,0,1,0,0,0
track_0873928,0,1,0,0,0,0
track_1156410,0,1,0,0,0,0
track_1356015,1,0,0,0,0,0
track_1359473,0,0,0,0,0,1
track_0500419,0,0,0,0,0,1
track_1121281,0,0,0,1,0,0
track_0875038,0,0,0,0,0,1
track_1397811,0,0,1,0,0,1
track_0965600,1,0,0,0,0,0
track_1071285,0,0,0,0,1,0
track_1307839,0,0,1,0,0,0
track_0802298,0,0,0,1,0,0
track_1374696,0,0,1,0,0,1
track_1126035,0,0,0,1,0,0
track_1365281,0,0,0,0,0,1
track_1150487,0,0,0,1,0,0
track_1395224,0,0,0,0,0,1
track_0718514,0,0,1,0,0,0
track_1077824,0,1,0,0,0,0
track_1137244,0,1,0,1,0,0
track_1343816,0,0,1,0,0,0
track_1165523,0,1,0,1,0,0
track_1137235,0,1,0,1,0,0
track_0642404,0,1,0,0,0,0
track_1129640,0,1,0,0,0,0
track_1084683,0,0,1,0,0,0
track_1177013,0,0,1,0,0,1
track_1316272,0,0,0,0,1,0
track_1026039,0,0,0,0,1,0
track_1416535,1,0,0,0,0,0
track_1185422,0,1,0,0,0,0
track_0860802,0,1,0,0,0,0
track_0207517,0,0,0,0,0,1
track_0015170,0,1,0,0,0,0
track_0799262,1,0,0,0,0,0
track_1134737,1,0,0,0,0,1
track_1372876,0,0,1,0,0,0
track_0162027,0,1,1,0,0,0
track_1076574,0,0,0,1,0,0
track_1149531,0,0,1,0,0,1
track_1376060,0,0,0,0,1,0
track_1374695,0,0,1,0,0,0
track_0641597,0,0,0,0,1,0
track_1075195,0,1,0,1,0,0
track_1109866,0,0,0,1,0,0
track_1341280,1,0,0,0,1,0
track_0771288,0,1,0,1,0,0
track_1110487,0,1,0,0,0,0
track_0150949,1,0,0,0,0,0
track_0081812,0,1,0,0,1,0
track_0324615,0,0,0,0,1,0
track_1133176,0,0,1,0,0,1
track_1051706,0,0,0,0,0,1
track_1039112,0,0,0,0,0,1
track_1189937,0,0,1,0,0,0
track_0762058,0,0,0,0,0,1
track_1345052,0,1,0,0,0,0
track_1077721,0,0,1,0,0,0
track_1396255,1,1,0,0,0,0
track_1220946,0,0,0,0,0,1
track_0131645,0,0,0,0,1,0
track_0967237,0,0,1,0,0,1
track_1156057,0,0,1,0,0,0
track_1166622,0,0,1,0,0,0
track_0991724,0,1,0,0,0,0
track_0956216,1,1,0,0,0,0
track_1087136,0,0,0,0,1,0
track_1338385,0,0,0,1,0,0
track_0921508,0,0,0,0,1,0
track_0553246,0,0,0,1,0,0
track_0150798,1,0,0,0,0,0
track_1075175,0,1,0,1,0,0
track_1075189,0,1,0,1,0,0
track_1152648,0,0,0,0,0,1
track_1219560,0,0,0,0,1,0
track_1028799,0,0,0,1,1,0
track_1088148,0,0,0,0,1,0
track_1166102,0,0,1,0,0,0
track_1338303,1,0,0,0,0,0
track_1032334,0,0,0,0,0,1
track_1346206,0,1,0,0,0,0
track_0081807,0,1,0,0,1,0
track_0565792,0,0,0,1,1,0
track_1381592,0,0,1,0,0,0
track_1045257,0,0,0,1,0,0
track_0082645,0,1,0,0,0,0
track_0951886,1,0,0,0,0,0
track_1039523,0,0,1,0,0,0
track_1035539,0,1,0,0,0,1
track_1283107,0,0,0,0,0,1
track_1205915,0,0,0,0,0,1
track_0361044,0,0,1,0,0,0
track_1321147,0,0,0,0,1,0
track_0095237,0,0,0,0,1,0
track_1136575,0,1,0,0,0,0
track_1221754,0,0,1,0,0,0
track_0088564,1,0,0,0,1,0
track_0466207,0,0,1,0,0,0
track_1328169,0,0,0,0,1,0
track_1136676,0,0,0,0,0,1
track_1242271,0,0,1,0,0,1
track_0034859,0,0,0,0,1,0
track_1253375,0,0,0,1,0,0
track_1204956,0,1,0,0,0,1
track_0986591,0,0,1,0,0,0
track_0934044,0,0,1,0,0,0
track_0242610,0,0,1,0,0,0
track_1159620,0,0,1,0,0,0
track_0347546,0,0,1,0,0,0
track_1358778,0,1,0,1,0,0
track_1189654,0,0,1,0,0,0
track_1126026,0,0,0,1,0,0
track_0414116,1,0,0,0,0,0
track_0918868,0,1,0,0,0,0
track_1064757,0,0,0,0,1,0
track_1248107,0,1,0,0,0,0
track_1415617,0,1,0,0,0,0
track_0625212,0,0,0,0,1,0
track_0711264,0,0,0,1,1,0
track_0202160,0,0,1,0,0,0
track_0714711,0,1,0,0,0,0
track_0150963,1,0,0,0,0,0
track_1054275,0,1,0,0,0,0
track_0341549,0,0,1,0,0,0
track_1328152,0,0,0,0,1,0
track_0032360,0,1,0,0,0,0
track_0873824,0,0,1,0,0,0
track_1279793,0,0,0,0,0,1
track_0211417,0,0,0,0,0,1
track_0873803,0,0,1,0,0,0
track_0081019,0,1,0,0,0,0
track_1397348,1,0,0,0,0,0
track_1077045,0,0,1,0,0,0
track_0202156,0,0,1,0,0,0
track_1041924,0,0,0,0,0,1
track_0897306,0,0,0,1,0,0
track_1354596,0,0,0,0,0,1
track_1066302,0,0,0,0,0,1
track_1133339,0,1,0,1,0,0
track_1281201,0,0,0,1,0,0
track_0802319,0,0,0,1,0,0
track_1050671,0,0,1,0,0,0
track_0501300,1,0,0,0,0,0
track_0259829,1,0,0,0,0,0
track_0702745,0,0,0,0,0,1
track_1284735,0,0,1,0,0,0
track_1009674,0,1,0,0,0,1
track_1071434,0,0,0,0,1,0
track_1078694,0,0,1,0,0,0
track_0172316,0,0,0,0,0,1
track_0471254,0,0,0,0,0,1
track_0579645,0,0,1,0,0,1
track_1419493,1,0,0,0,0,0
track_0956535,0,0,0,0,0,1
track_1253041,0,1,0,0,0,0
track_1127770,0,0,0,1,0,0
track_1264206,0,0,0,1,0,0
track_0605992,0,0,1,0,0,0
track_1112023,1,0,0,0,0,0
track_1264215,0,0,1,1,0,0
track_1152644,0,1,0,0,0,0
track_1046853,0,0,0,0,0,1
track_0326506,1,0,0,0,0,0
track_1056504,0,0,0,0,0,1
track_0352693,1,0,0,0,0,0
track_0773677,0,0,1,0,0,0
track_0460235,1,0,0,0,0,0
track_0359664,1,0,0,0,0,0
track_1352821,0,0,0,0,0,1
track_1320029,0,0,0,1,0,0
track_0806983,0,0,0,0,0,1
track_0721200,0,1,0,0,0,0
track_1341268,1,0,0,0,1,0
track_1156050,0,0,1,0,0,0
track_1414122,0,0,0,0,0,1
track_1051717,0,0,0,0,0,1
track_0387011,0,0,1,0,0,0
track_1157022,0,1,0,0,0,0
track_1418655,0,0,0,0,0,1
track_0974623,0,0,0,0,0,1
track_0682358,1,0,0,0,0,0
track_1029334,0,0,0,1,0,0
track_1336657,0,0,0,0,0,1
track_0793920,1,0,0,0,0,0
track_0317867,1,0,0,0,0,0
track_0773672,0,0,1,0,0,0
track_1114719,0,1,0,0,0,0
track_0711256,0,0,0,1,1,0
track_1307741,0,0,0,1,0,0
track_1275150,0,0,0,0,1,0
track_1012644,1,0,0,0,0,0
track_1338387,0,0,0,1,0,0
track_0151109,1,0,0,0,0,0
track_1401968,0,0,0,0,0,1
track_0302310,0,0,0,0,1,1
track_1068955,0,0,1,0,0,0
track_1169064,0,0,0,0,0,1
track_1127775,0,0,0,1,0,0
track_1127564,0,0,0,1,0,0
track_1164342,1,0,0,0,0,0
track_1293742,0,0,0,1,0,0
track_1087019,0,1,0,0,0,0
track_0802300,0,0,0,1,0,0
track_1066916,0,0,0,0,1,0
track_1277827,1,0,0,0,0,0
track_1294827,0,0,1,0,0,0
track_0075175,0,1,0,0,0,1
track_1309758,0,0,1,0,0,0
track_0939254,0,0,0,1,1,0
track_1161435,0,0,1,0,0,0
track_1112339,0,1,0,0,0,0
track_1068253,0,0,0,0,0,1
track_1226951,0,0,0,1,0,0
track_1328101,0,0,0,0,1,0
track_1134038,0,0,0,0,0,1
track_1360446,0,1,0,0,0,0
track_0078308,0,0,1,0,0,1
track_1047224,0,0,1,0,0,0
track_0950930,1,0,0,0,0,0
track_1227362,0,0,0,0,1,0
track_0647524,0,0,0,1,0,0
track_1294971,0,0,0,0,1,0
track_0780390,0,1,0,1,0,0
track_1133995,0,0,0,0,0,1
track_0911794,0,0,0,0,0,1
track_0619886,0,0,0,0,1,0
track_0370259,0,0,0,0,1,0
track_1399778,0,0,0,1,0,0
track_0319625,0,0,0,0,1,0
track_1128220,0,0,1,0,0,1
track_1407555,0,0,1,0,0,0
track_1231043,0,0,0,1,0,0
track_0752519,1,0,0,0,0,0
track_1398415,0,0,0,1,0,0
track_1162011,0,1,0,0,0,1
track_1075213,0,1,0,1,0,0
track_1235600,0,0,0,0,1,0
track_1394595,0,1,0,0,0,0
track_0989850,1,0,0,0,0,0
track_0128857,0,1,0,0,1,0
track_1384384,1,0,0,0,0,0
track_1128213,0,0,1,0,0,0
track_0607863,0,0,0,0,0,1
track_0957940,0,1,0,0,0,1
track_1084677,0,1,1,0,0,0
track_1209995,0,0,0,1,0,0
track_1236647,0,1,0,0,0,0
track_0151107,1,0,0,0,0,0
track_1104752,0,0,0,0,0,1
track_0084200,0,0,1,0,0,1
track_1071168,0,0,0,0,1,0
track_1207617,0,0,0,0,1,0
track_0988509,1,0,0,0,0,0
track_1136808,0,1,0,1,0,0
track_0873614,1,0,0,0,0,0
track_0383997,0,1,0,0,0,0
track_1068641,0,0,0,0,0,1
track_1159742,0,0,1,0,0,0
track_1160617,0,0,0,0,0,1
track_0806976,0,0,0,0,0,1
track_1213353,1,0,0,0,0,0
track_1320025,0,0,0,1,0,0
track_1136906,0,1,0,0,0,0
track_0011750,0,0,0,0,1,0
track_1231991,0,0,0,1,0,0
track_1248274,0,0,0,1,0,0
track_1133090,1,0,0,0,0,0
track_0967570,1,0,0,0,0,0
track_1295326,0,0,0,0,0,1
track_0925415,0,0,0,1,1,0
track_0925530,1,0,0,0,0,0
track_1291615,0,1,0,0,0,0
track_0575219,0,0,1,0,0,0
track_1148306,1,0,0,0,0,0
track_1115046,0,1,0,0,0,0
track_1274236,0,0,0,0,1,0
track_1231038,0,0,0,1,0,0
track_1109894,0,1,0,0,0,0
track_1203319,0,0,0,1,0,0
track_1225292,0,0,1,0,0,0
track_1320007,0,0,0,1,0,0
track_0647531,0,0,0,1,0,0
track_1281205,0,0,0,1,0,0
track_1393420,0,0,0,0,0,1
track_1281204,0,0,0,1,0,0
track_0659885,0,0,0,1,0,0
track_0711263,0,0,0,1,1,0
track_1291606,0,1,0,0,0,0
track_1194945,1,0,0,1,0,0
track_1075147,0,0,0,1,0,0
track_1122633,1,0,0,0,1,0
track_1380445,0,0,0,0,0,1
track_1287603,1,1,0,0,0,0
track_0659902,0,0,0,1,0,0
track_1096873,0,0,0,1,0,0
track_1248261,0,0,0,1,0,0
track_1127765,0,0,0,1,0,0
track_1114150,0,0,0,0,1,0
track_1345990,0,0,1,0,0,0
track_1115616,0,1,0,0,0,0
track_0934869,0,0,0,0,0,1
track_0608958,1,0,0,0,0,0
track_1219424,0,1,0,0,0,0
track_1096308,0,0,1,0,0,0
track_0768441,0,0,0,1,1,0
track_1037060,0,0,1,0,0,0
track_0081023,0,1,0,0,0,0
track_0934048,0,0,1,0,0,0
track_0873615,0,0,0,0,0,1
track_0873815,0,0,1,0,0,0
track_0542410,0,1,0,0,0,0
track_0908549,1,0,0,0,0,0
track_1103993,0,0,0,0,0,1
track_1243728,0,1,0,1,0,0
track_0008563,0,0,0,0,1,0
track_0243697,1,0,0,0,0,0
track_1366150,0,0,0,0,1,0
track_0259710,1,0,0,0,0,0
track_0860149,0,1,0,0,0,0
track_1418667,0,0,0,0,0,1
track_1400594,0,0,0,0,1,0
track_1240411,0,0,0,0,1,0
track_1270588,0,1,0,0,0,0
track_1250079,0,0,0,0,0,1
track_0523086,0,0,0,0,0,1
track_1214390,0,1,0,0,0,0
track_1168492,0,0,0,0,0,1
track_1353978,0,1,0,0,1,0
track_1303605,0,1,0,0,0,0
track_0369458,1,0,0,0,0,0
track_0260184,1,0,0,0,0,0
track_1248603,0,1,0,1,0,0
track_1138238,0,0,0,0,0,1
track_1029331,0,0,0,1,0,0
track_1105051,0,0,1,0,0,0
track_0908547,0,0,0,0,0,1
track_0973998,0,0,0,0,1,1
track_1324672,1,1,0,0,0,0
track_1349805,0,1,0,0,0,0
track_1163787,0,1,0,0,0,0
track_1402955,0,1,0,0,0,0
track_1093795,0,1,0,1,0,0
track_0846448,0,1,0,0,0,1
track_1313079,1,0,0,0,0,0
track_1085328,0,0,0,0,0,1
track_1361520,0,0,0,1,1,0
track_1129654,0,0,0,0,0,1
track_1119591,1,0,0,0,0,0
track_0166397,0,1,0,0,0,0
track_1164633,1,0,1,0,0,0
track_1078440,0,0,0,0,0,1
track_1155230,0,0,0,0,0,1
track_0949953,0,0,0,0,0,1
track_0151073,1,0,0,0,0,0
track_1029299,0,0,0,0,1,0
track_0997094,1,0,0,0,0,0
track_1347619,0,0,0,0,0,1
track_0897994,0,0,0,1,1,0
track_1388815,0,0,1,0,0,0
track_0020943,0,1,0,0,0,0
track_0891604,0,1,0,1,0,0
track_1036108,0,1,0,0,0,0
track_0401856,1,0,0,0,0,0
track_0585146,0,0,0,1,0,0
track_1079294,0,0,0,0,0,1
track_1147855,0,1,0,0,0,0
track_1322994,1,0,0,0,0,0
track_0011760,0,0,0,0,1,0
track_0944914,0,0,1,0,0,0
track_1236861,0,0,1,0,0,0
track_0373302,0,1,0,0,0,0
track_0264477,0,1,0,1,0,0
track_1084125,0,0,0,0,0,1
track_0959967,0,0,0,0,0,1
track_1183161,1,0,0,0,0,0
track_0151050,1,0,0,0,0,0
track_0603240,0,0,1,0,0,1
track_1346571,0,1,0,0,0,0
track_1126059,0,1,0,0,0,0
track_1116403,1,0,0,0,0,0
track_0957454,1,0,1,0,0,0
track_1123782,0,0,0,0,0,1
track_1075167,0,1,0,1,0,0
track_1136338,0,1,0,0,0,0
track_1203414,0,0,1,0,0,0
track_1272518,0,0,1,0,0,0
track_0433148,0,0,0,0,0,1
track_0802177,0,0,0,1,0,0
track_1007901,0,0,0,0,1,0
track_1146547,0,1,0,0,0,0
track_0133656,0,0,0,0,0,1
track_0757500,1,0,0,0,0,0
track_1208444,0,0,0,1,0,0
track_1077039,0,0,1,0,0,0
track_1076387,0,1,0,0,0,0
track_0081802,0,1,0,0,1,0
track_0319824,0,0,1,0,0,0
track_1157599,0,0,0,1,0,0
track_0381195,0,0,0,1,0,0
track_1265316,1,0,0,0,0,0
track_0356842,0,0,0,0,0,1
track_1149538,0,0,1,0,0,0
track_1127769,0,0,0,1,0,0
track_1049276,0,1,0,0,1,0
track_0081017,0,1,0,0,0,0
track_0734388,0,0,0,0,1,1
track_1373040,0,0,0,0,1,0
track_0345903,0,0,0,0,1,0
track_0802317,0,0,0,1,0,0
track_1100243,0,1,0,0,0,0
track_1069872,0,0,0,0,1,0
track_1088134,0,0,0,0,1,0
track_0114765,0,0,0,0,1,0
track_1028913,1,0,0,0,0,0
track_1366157,0,0,0,0,1,0
track_0542360,0,0,0,0,0,1
track_1273901,0,0,0,1,0,0
track_0711268,0,0,0,1,1,0
track_1192523,0,0,0,0,1,0
track_1231902,1,0,0,0,0,0
track_0439625,0,0,0,0,0,1
track_1164206,0,1,0,0,0,0
track_1330455,0,0,0,1,0,0
track_1342912,1,0,0,0,0,0
track_1374201,1,0,0,0,0,0
track_0151022,1,0,0,0,0,0
track_0984997,0,0,0,0,0,1
track_1072426,0,1,0,0,0,1
