track_id,path,instrument_vector,rhythm_vector,timbre_vector,harmony_vector,genre
track_0980765,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/980765.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[0.2609757627586272, 0.9300845756683647, 3.329106391102088e-05, 0.25847956140902295, 0.0011427035859326615, 0.0002945636181080142, 0.004096829386497822, 0.001875505038368286, 0.0009644662879725843, 0.00015593990137589356]","[0.3728100151041333, 0.1681281245233557, 0.4852646701998212, 0.197251857044584, 0.008363175401118417, 6.162103299478608e-06, 0.7364033571912666, 0.0009265945529383641, 4.659379693125966e-06, -0.10590718385167967, 0.044287936428288745, 0.004197604307882549, 0.007063693287170522, 0.0009242351240211884, 0.0016666016236072552, 0.0004658178429578688, 0.0004122431139405134, -0.0014703881211606245, -0.0002215926474231529, -0.0006505566787192867, 0.0006259921656871964, 0.0007013542468830078, 0.049350551736027336, 0.011388824165665458, 0.008953577561155014, 0.004344528217680901, 0.0032199026010799573, 0.0028751225284574787, 0.0024921370911694268, 0.0029196593700514654, 0.0026143878760256384, 0.0031178483530445206, 0.002741617358776768, 0.003069346726591349, 0.0033065930018348635]","[0.18985481419968409, 0.06565948899046742, 0.6398318415132696, 0.05933712411483513, 0.02455199304554425, 0.016881979233355795, 0.03776680495316871, 0.028121220187334782, 0.7065081924787432, -0.20144113336392447, 0.0590616761838066, -0.02031569116544975]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_0634500,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/00/634500.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2643665108583854, 0.927396019096323, 0.0008141254758964601, 0.26443063680954215, 0.00039630873557060367, 0.0013645546454432147, 0.010699116836882558, 0.002361583830737778, 0.0008230017141489848, 5.134170475662909e-05]","[0.38084325588628287, 0.167316568197511, 0.3843220364281882, 0.0839059315786776, 0.0030165995855086524, 5.940479592687082e-07, 0.8194628549541114, -1.3496248744365574e-05, 2.8737170861835055e-06, -0.011529876157162729, 0.0105665089796208, 0.0015079407674619889, 0.004316739372824127, 0.0011517404880355122, 0.002095787116250793, 0.0002995800560092613, 0.0015387167012082823, -7.371780322009172e-05, 0.0007445177496698832, -0.00012519005091314513, 0.000858942048628832, -9.835412651937537e-05, 0.018174210021003615, 0.0061302636540245805, 0.003953809293660796, 0.003028738214925269, 0.0021320152604311156, 0.002134827467424631, 0.0015694840586849852, 0.001859016797942224, 0.0014699137134927783, 0.0015172053301655414, 0.0012016956446488482, 0.0012251198539289308, 0.0011673340837475435]","[0.13096633394823565, 0.05027086690867721, 0.697677028627674, 0.03269602797451884, 0.024686459398239963, 0.01842662324191907, 0.033351128388920674, 0.026549829607099083, 0.6995456624100166, 0.009511693657619927, 0.015999272055149467, -0.004653711901034433]","[0.0,1.0,0.0,1.0,0.0,0.0]"
track_0847329,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/29/847329.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2899305160589212, 0.9122095811230411, 0.00015262955123969546, 0.28948348330841894, 0.0, 0.00041998314264874657, 0.0031197882002095318, 0.001715248141031374, 0.0006346738943152949, 0.00010587533441774093]","[0.32335839261558974, 0.18674719864509176, 0.6603334180390821, 0.31492447453332023, 0.01928114800029938, 4.997233511405669e-07, 0.4896613618444417, -0.0001994419646726962, 1.9910904081824772e-05, -0.23846369585545185, 0.14825699882912802, 0.047255917471543715, 0.02396917438488724, 0.008871934433230536, 0.013408029894672411, 0.007331487348896372, -0.0009076648768788502, 0.002209939625060955, 0.0006183679465161727, -0.0009231115705957566, 0.0031504958017379166, -0.0013590957519670982, 0.04818149884778902, 0.020272428527852434, 0.01141944049700357, 0.008060855997919808, 0.006446372215575824, 0.005666625846312436, 0.005323446956012448, 0.005429644005626371, 0.006632713366215263, 0.0061456262423920435, 0.0059111064257012505, 0.005421872232732927, 0.0042510724703144894]","[0.42242732085651263, 0.08557300801618792, 0.4235123612794154, 0.07584530254246258, 0.01869594386667468, 0.009035811982166709, 0.026927172721210573, 0.013173692670767408, 0.7205367762440177, 0.32542722354594456, -0.03233097042971747, -0.04081630066984146]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_1065621,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/21/1065621.npy,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.32807985333662293, 0.885739918224854, 0.0006497596673282412, 0.3280518215647607, 0.00020567505581253474, 0.0027203315114394215, 0.013755514115093853, 0.003268724379489391, 0.0016265237696401545, 2.1566003583559925e-05]","[0.3730789699047001, 0.0936178195699292, 0.401804218599638, 0.06976307785722642, 0.0036536989646253474, 1.5020546192483812e-06, 0.8277980260259731, 0.00011134996215852278, 1.718749846961915e-06, -0.005589650760870949, 0.013811235021055818, -0.0006032709790712538, 0.002054424007385265, 0.0002960414384376789, 0.0007148182120868317, -0.0007780102171884468, -3.0036130970622753e-05, -0.0006319992651826736, 0.0004723213740204261, -0.0012450198315845484, -0.00013532993793962848, -0.00048403912906075684, 0.013800613584490574, 0.003828346306200125, 0.0038007575230218187, 0.0021317956538100136, 0.002052841653727111, 0.0014758315436131507, 0.0014082099522357459, 0.0012423634585832124, 0.0011649308191189294, 0.0012563447867517663, 0.0012325017760674776, 0.001097020933593114, 0.0012024637081216505]","[0.13465207257692924, 0.04354328894196142, 0.6839715201864432, 0.027673139215617353, 0.025004958749934775, 0.01324700824423036, 0.03805931727905151, 0.02224660881617423, 0.7052573285182963, 0.03399403239897263, 0.09910913079972761, 0.016723946250605692]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_1188767,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/67/1188767.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23620718662258935, 0.9429868676843165, 0.0004695596259883519, 0.23442477271404502, 0.000848164725590176, 0.000911002742334142, 0.004523986729787393, 0.0020246227180342976, 0.0007891920080708073, 1.1312951093158543e-05]","[0.3775045648753796, 0.1105651159029831, 0.40204127971844705, 0.06533716292653244, 0.0037692812089185307, 7.797821784981287e-07, 0.8239068632912608, -0.0001527941171181942, 2.036250300361267e-06, -0.004210494688534655, 0.01491087335675039, 0.00018180485428722376, 0.005332263939646924, -8.653482806629615e-05, 0.0017814866531640865, -0.0006500171886906186, 0.0010687818925340408, -9.492584033514301e-05, 0.0008688008636427446, -0.00020473054887435395, 0.00061625499622854, -0.0006696835351906901, 0.013928856379512721, 0.004590860649841451, 0.003091689278623145, 0.0024217172499922885, 0.0018484597249491495, 0.0015648167012717827, 0.0015930508232380582, 0.0013364252368415982, 0.0012681096057559225, 0.0012576797536376805, 0.00119619781122477, 0.0012006450274412962, 0.001049091857356686]","[0.1615807984874951, 0.0721633639678893, 0.6646705841395945, 0.052145064470831025, 0.025128034837743236, 0.012720475711270385, 0.03990532214880065, 0.02320378329899269, 0.7129494200844027, -0.06352887385112505, -0.08931980713042557, 0.030709949564201165]","[0.0,0.0,0.0,0.0,0.0,1.0]"
track_1219366,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/66/1219366.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26545288137327483, 0.9268283703579324, 7.252256510450699e-05, 0.2654401060690976, 0.000386400213150744, 0.0017251490140925616, 0.007531336091699186, 0.0021006899022633866, 0.0011065068416983095, 2.788836743096023e-05]","[0.3866502282406735, 0.1827432149509227, 0.42766601323662073, 0.12248158713843622, 0.005766629583226717, 5.334773982635917e-06, 0.7845020707657345, 0.00017637673914722504, 2.9051212014635215e-06, -0.04791206387098761, 0.021702250867678442, -0.001561785818914507, 0.005643221904045589, -0.00010424001408984461, 0.0016224554051714058, -0.0006935413472465031, 0.00033288197038190345, -0.001386237869215465, -0.0007947462296866464, -0.0010914992334310242, 0.00046139045269651526, -0.0006272274165998742, 0.02654371738920468, 0.008944476036740274, 0.004135587367333302, 0.005355694639552437, 0.004715947303217706, 0.0032488068215320615, 0.002178070545364406, 0.002979291537016528, 0.0025823684931819348, 0.003193875344576204, 0.0027907361678005827, 0.0031795050935437253, 0.0031321441317866913]","[0.17769342119064957, 0.09318738959058971, 0.634272760431627, 0.09756517662391173, 0.030047669102445187, 0.02940766040279398, 0.045886557550291515, 0.04743042324926894, 0.7074310024091913, -0.10497467457276644, 0.1465929409705202, 0.09396579290171549]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_0802296,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/96/802296.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.6268916976749268, 0.47092725796629964, 4.80929100644099e-05, 0.6204279747809979, 0.0029642383813636287, 0.004219778282816586, 0.013742583562886415, 0.0077068155528666575, 0.0053456757124490705, 0.00014068085373790938]","[0.3689629636180143, 0.16596127643572134, 0.4330727094422354, 0.10776554629520423, 0.0044055448766680515, 3.932919626145556e-06, 0.7946570806967179, 6.514140728145172e-05, 3.266241570439882e-06, -0.06833189278539122, 0.019330157933520775, 0.0015448059493088566, 0.0045382820661245896, 0.0027867992011194553, 0.0025922883960280826, 0.000640442091901882, 0.0011507950552254128, -0.0016295329455599226, -0.0004548280401469304, -0.001248711155228743, 4.069797105432375e-05, -0.0010676265863180164, 0.02013168516648989, 0.009465952948131502, 0.003974759770862121, 0.0032506902071417166, 0.003251389554125348, 0.003309428972610773, 0.0020156085878168107, 0.002585229736392605, 0.0026304634332221495, 0.0013894827836605978, 0.001668660621493855, 0.001436602875231334, 0.001902876121236607]","[0.14558672935685502, 0.04110574397220127, 0.6925136483844586, 0.02336357344506606, 0.035803928291935745, 0.027021594438006943, 0.05388690896555208, 0.04748724669172453, 0.688560556411969, 0.10641277180327437, -0.06061159626714867, 0.026642136366903116]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_0202149,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/49/202149.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.2408179773197927, 0.9404119435481684, 0.0004297558887292868, 0.2397584905580726, 0.0007692856725313845, 0.0013573741769138808, 0.011713670577655712, 0.0025101532539921565, 0.0013453562879556056, 6.745626245734682e-05]","[0.36723348755708934, 0.16147354497607794, 0.48219401785087496, 0.10641276122024557, 0.005523902127758757, 6.239787860380627e-07, 0.7700861066198483, 0.0005001832452000451, 3.185214643009953e-06, -0.027123869641619846, 0.02788561264425325, 0.0010251443971355306, 0.006611935570438093, 0.00040408711135883315, 0.0008944407754029669, -7.998823533784447e-07, -0.0002498953919853135, -0.002599222578662797, -0.0015363649512170662, -0.0017220406588031398, -0.0005802351673596848, -0.001645419881891621, 0.021288841596190336, 0.007614519596287633, 0.0041354986575847085, 0.003218558522602545, 0.0031470706294610767, 0.0029649929369874673, 0.0028851420091731295, 0.0024145986477619626, 0.0023247089984119577, 0.002417254637265342, 0.002008879307183169, 0.0018775538302716825, 0.0017863721116366848]","[0.19867034669806244, 0.06442212347798032, 0.653257728636386, 0.043336941495373864, 0.039056322498079894, 0.02108476452064595, 0.0597421641376124, 0.03777438858755045, 0.7082621309373416, 0.07660693047749152, -0.11432847810758745, -0.014672074620107455]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_0244537,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/37/244537.npy,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2378741035054266, 0.9418155763365154, 0.00013096624619613758, 0.2374324982360963, 0.0011475903751196129, 0.0006998010597226689, 0.004377661874922422, 0.0017778434567274277, 0.000995127515923028, 3.264663098539589e-05]","[0.3813047724634239, 0.18239621138578485, 0.5424467963322995, 0.17593484030122933, 0.009936796131918724, 6.023406063334557e-06, 0.6963745371151105, 0.0015290375102626921, 4.03638948451499e-06, -0.07863620257508395, 0.06088921613338492, 0.00010860727242804932, 0.010722413078488782, 0.00289454532142554, 0.0008564263461901333, -0.0018499956225215297, -0.00012352521552067553, -0.0014487087025075722, -0.003958261682770364, -0.0042445615090654625, -0.0018580634370594401, -0.0007176879600957727, 0.025834335065082592, 0.01274642780940422, 0.007681096093481489, 0.005102947852785444, 0.0044174043341887875, 0.0035115354020613383, 0.0035770764919844525, 0.0032621575304699695, 0.003629456425467191, 0.0036741902052255544, 0.0041170023103400104, 0.0032591392600385036, 0.003904291648287274]","[0.23795345925011693, 0.06794893617462762, 0.6034061630054899, 0.05305716887916813, 0.033260243770158536, 0.01530533139224497, 0.051636500484196025, 0.0268868718534494, 0.7277559679406368, -0.14904838168453388, -0.12087967203345291, -0.0257145769799341]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_1364105,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/05/1364105.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.24839056169051685, 0.9364669705871983, 0.00015717349105622772, 0.24757172785638576, 0.0005348566107051132, 0.0007966767413589483, 0.0060419289015966205, 0.0014701214785594104, 0.0006044995962885309, 6.616496428266667e-05]","[0.38995100983266123, 0.06897083314615969, 0.4610042701059243, 0.05700496255857024, 0.004700192738546388, 1.2084517549827803e-09, 0.7913532399397878, 1.6154436840309377e-05, 2.434735456100032e-06, -0.01589024193015331, 0.023368515534694358, -0.0019241040180779112, 0.0020181524487789646, -0.00032303629854825373, 0.000636834250977712, 0.00037991619716500996, 0.0011017905876639028, 0.00044312287789805943, -0.00019759307051568108, -0.0005517536113324833, -7.030021914795036e-05, 6.646937455191614e-05, 0.01702247622930944, 0.004161817659050302, 0.002323026431485996, 0.0018204542643391166, 0.0018800515233165281, 0.0012860974771084451, 0.0013650079172411835, 0.0013786547979364745, 0.0015308414848320196, 0.0015184131753589805, 0.0015636628349432853, 0.0014193618437657598, 0.0014324308380171062]","[0.138664155435843, 0.03474620223646027, 0.6803021748600492, 0.023839223788894005, 0.025479367531039788, 0.01062561278845553, 0.03901704766119028, 0.018533027891421958, 0.7053786279286175, 0.10168664563719752, 0.06917131122827576, 0.029560748178331826]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_0049023,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/23/49023.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.3040661263411717, 0.9025429396928935, 0.00012157580169236801, 0.30485894851848844, 0.0003920135848536704, 0.0007906463782683013, 0.0039972074673461245, 0.0018780963493369403, 0.0008617732173709437, 0.00011483489009050403]","[0.39660280888270966, 0.15733830039580396, 0.4261733415276905, 0.1059170931349639, 0.005468420533179001, 3.2303504064340234e-06, 0.7887498289739715, -2.1319548964063355e-05, 3.020782549129541e-06, -0.034248804594674644, 0.027122924395108137, -0.005647846697211235, 0.007556750469657506, -0.0007459884701731083, 0.0011748178745121219, -0.0013214600326460172, 0.0003198840809509299, -0.0011457921082290482, -0.00012011655446680392, -0.0018535268022237391, -0.00039487840658968335, -0.0010718065759341107, 0.027683187551781476, 0.008740324838666522, 0.006117772398111486, 0.003524892435862306, 0.0034050029978583913, 0.0024111217674018335, 0.00251303173267653, 0.0020151721995305557, 0.0025893771663920684, 0.0021066714563943664, 0.002305584587663352, 0.001997440518085741, 0.0020497021115947274]","[0.16828583818430315, 0.05058854152173825, 0.6697145983772116, 0.04125872690184311, 0.029267797617233693, 0.01419833288917551, 0.044479198790058176, 0.02357126261614523, 0.7131201615136336, 0.009950794767775538, 0.07955780184195296, 0.018431582135414133]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_1222786,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/86/1222786.npy,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.33444252005555125, 0.8811204198189607, 0.0007816286217874366, 0.3339730623507351, 0.0020281764602859357, 0.0015247284583389058, 0.014437054381140436, 0.004048456454399792, 0.0022651959168140156, 3.591219305671633e-05]","[0.3561330426919009, 0.13743618147723832, 0.5368648933266063, 0.14177614064639202, 0.007973155904586332, 4.875887953533187e-10, 0.7353618721952189, 0.0004953031823527557, 6.110263789953568e-06, -0.04805861789545215, 0.039094288250673924, 0.0009194395337287431, 0.011824838285563513, 0.006907164053435287, 0.0034287437912233214, 0.0017927546300315462, 0.0028688456703912213, -0.0005208672240423201, -0.0014121653588122333, -0.0016639458548624213, 0.0002781001919180761, -0.0024920966323101236, 0.029984029722557128, 0.008973290718349151, 0.005901205427260427, 0.003977622170107621, 0.0024850932684441374, 0.002112968928297398, 0.002017793497529198, 0.002178543740510872, 0.0021179047456801126, 0.0023070910302695523, 0.0022795217387109397, 0.002127605131209225, 0.002273762979439165]","[0.19607415658474137, 0.07124334213362257, 0.6378523453165532, 0.05619333291833966, 0.02740724085519691, 0.01177053244739358, 0.04089000267229931, 0.019118577277047886, 0.7068470603134321, 0.11477024941666593, 0.11994334416054203, 0.12785698649885258]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_1082916,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/16/1082916.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.382744754893628, 0.8423366512308949, 0.000873634895342559, 0.3790514930539027, 0.0012003814833876662, 0.002220356028458784, 0.016429654155716355, 0.0036322804309038355, 0.0022571221318673737, 0.00016874979401161752]","[0.39385376143714235, 0.18584006445157206, 0.3959381064734671, 0.1709290000834027, 0.005621613995552208, 6.861654116607235e-09, 0.7888755981614006, 0.0005681938402864879, 1.6725922598962998e-06, -0.02222154747678219, 0.02353965562792455, -0.0024216086823112175, 0.002210524891701192, -0.0005492362673994943, -0.001280245378246745, -0.0014173111887454857, -0.0006455101676638366, -0.0028850544855727194, -0.0008635726848997938, -0.0006807879166367548, -0.0005185466708622695, -0.000296247206218766, 0.026384715202022953, 0.011051475954181647, 0.004627458073657995, 0.005087088516529903, 0.003679605774228937, 0.0030372274171765606, 0.002652847895590596, 0.002166504846375829, 0.0023302415767014455, 0.0023209334878685436, 0.002331583243841985, 0.0025940452164112515, 0.002523184845288009]","[0.19968980748302304, 0.07141734265004991, 0.6178679953627291, 0.07293948293006366, 0.04133515907596702, 0.023932784104589298, 0.06313930099619142, 0.04091769914665345, 0.722180696851868, -0.030686183291306787, 0.1909528517976035, -0.03241482327400662]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_0785627,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/27/785627.npy,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3534884493654167, 0.8666982482979484, 5.729748276022463e-05, 0.3516521581208889, 0.0014671476450359747, 0.0019733567614420343, 0.013968165098298692, 0.00387966914338495, 0.0021466408510053387, 5.2663855202432085e-05]","[0.3843536653740369, 0.13816042206739168, 0.4168730532821063, 0.07401988028685268, 0.00437745104384614, 1.138953993117241e-06, 0.8072735720595757, -2.428655931649849e-06, 2.228991649986016e-06, -0.039488723810326434, 0.017985854694100016, -0.0019010774759501113, 0.0037413918743281318, 0.00015323834576926946, 0.0017476429540808408, -0.0013070874542277882, 0.0001096919721216674, -0.0016059147628576375, -0.0010500871670309124, -0.0016269733841588754, -0.0011100240056528931, -0.002117287238333253, 0.015112718705871952, 0.005632780374068332, 0.002878592003712702, 0.0023369329767462966, 0.0018941475109325858, 0.0013848836529484418, 0.002187516561732569, 0.0014437037969987302, 0.0014066631775062563, 0.0014183333082610455, 0.0013234874947236585, 0.0011242694432046757, 0.0012388034768583505]","[0.1432558874010375, 0.04590061083686575, 0.676715195641876, 0.028755256410582637, 0.04110529322051201, 0.021426653764208638, 0.06420494940420705, 0.0401126446424497, 0.7088833784675767, 0.08211184368277497, -0.037899408836334116, -0.005114012579716114]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_0202182,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/82/202182.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.2354961148558685, 0.9433370404891889, 0.00033433322508773895, 0.23368640711571892, 0.000883788615558523, 0.0007431258086801092, 0.006429239808511498, 0.0020315496143010494, 0.0007505347678174953, 1.8451507718073584e-05]","[0.35674454341846296, 0.25642427346386354, 0.586884719199382, 0.22915231483277665, 0.00998435491198832, 1.0859845001836426e-06, 0.6305829574725857, 0.0008790247025162204, 8.919362760847715e-06, -0.08290202585011378, 0.05696927400064244, 0.009881840115458885, 0.014519940559396406, 0.006679703672346492, -0.0006201521949458769, 0.0036626368658808843, 0.0003493800381022984, -0.0016079331722175694, -2.5161577729939855e-05, -0.003907714183848945, -0.003336072839993947, -0.004273955756429925, 0.03664384846151833, 0.01277998448403264, 0.009295911956631575, 0.005700272715666437, 0.00538424666089315, 0.006129963539829199, 0.004177228082848234, 0.0031645215201338605, 0.003239165148629965, 0.003506251010891787, 0.0029458567357420985, 0.0032475257098592033, 0.002564415822376706]","[0.17821050026227903, 0.04435040809068541, 0.6379581497552453, 0.03790198515644646, 0.035305686821784324, 0.014789638907769031, 0.05516673533644095, 0.027261037373529088, 0.7217283524554821, 0.13710377807717197, 0.1061225495039702, 0.040544834181666975]","[0.0,0.0,1.0,0.0,0.0,0.0]"
