TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,genres,instruments,target_genres
track_1351136,artist_341983,album_152087,36/1351136.mp3,207.8,"[""folk"", ""pop"", ""singersongwriter""]","[""bass"", ""drums"", ""guitar"", ""piano""]","[""folk""]"
track_0839514,artist_359034,album_098203,14/839514.mp3,141.8,"[""blues"", ""bossanova"", ""jazz"", ""popfolk"", ""triphop""]","[""bass"", ""brass"", ""classicalguitar"", ""drums""]","[""jazz""]"
track_1040558,artist_367835,album_122580,58/1040558.mp3,303.8,"[""classical""]","[""piano""]","[""classical""]"
track_1011994,artist_431465,album_119184,94/1011994.mp3,195.8,"[""ambient"", ""classical"", ""soundtrack""]","[""cello"", ""piano"", ""trombone"", ""trumpet"", ""violin""]","[""classical""]"
track_0041965,artist_005119,album_005097,65/41965.mp3,131.3,"[""classical"", ""electronic"", ""soundtrack""]","[""violin""]","[""classical"", ""electronic""]"
track_1211483,artist_455057,album_145492,83/1211483.mp3,171.8,"[""easylistening"", ""folk"", ""soundtrack""]","[""ukulele""]","[""folk""]"
track_0976790,artist_421686,album_115108,90/976790.mp3,181.7,"[""electronic"", ""jazz"", ""lounge""]","[""electricpiano"", ""synthesizer"", ""violin""]","[""electronic"", ""jazz""]"
track_1168278,artist_433004,album_140517,78/1168278.mp3,255.6,"[""electronic"", ""house""]","[""bass"", ""electricguitar"", ""piano"", ""synthesizer""]","[""electronic""]"
track_1105053,artist_341226,album_131942,53/1105053.mp3,222.4,"[""folk"", ""pop"", ""singersongwriter""]","[""accordion"", ""guitar"", ""violin""]","[""folk""]"
track_1244885,artist_438910,album_149154,85/1244885.mp3,254.2,"[""electronic"", ""soundtrack"", ""trance""]","[""synthesizer""]","[""electronic""]"
track_0553089,artist_354992,album_064387,89/553089.mp3,259.8,"[""hiphop"", ""rnb""]","[""computer"", ""piano""]","[""hiphop""]"
track_1190960,artist_455057,album_143349,60/1190960.mp3,251.3,"[""folk"", ""soundtrack"", ""world""]","[""ukulele""]","[""folk""]"
track_1163322,artist_422656,album_139821,22/1163322.mp3,201.1,"[""chillout"", ""easylistening"", ""jazz""]","[""saxophone""]","[""jazz""]"
track_0981206,artist_347673,album_115550,06/981206.mp3,150.0,"[""choir"", ""classical""]","[""orchestra""]","[""classical""]"
track_0949606,artist_422608,album_111632,06/949606.mp3,166.2,"[""rock""]","[""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_1030283,artist_433460,album_121169,83/1030283.mp3,218.8,"[""fusion"", ""jazz"", ""rnb"", ""soul""]","[""electricguitar"", ""keyboard"", ""trumpet""]","[""jazz""]"
track_1245136,artist_003944,album_149174,36/1245136.mp3,125.1,"[""country"", ""folk""]","[""piano""]","[""folk""]"
track_1243720,artist_454470,album_149049,20/1243720.mp3,185.2,"[""downtempo"", ""electronic"", ""hiphop""]","[""bass"", ""beat"", ""electricguitar"", ""guitar""]","[""electronic"", ""hiphop""]"
track_1305120,artist_486113,album_155209,20/1305120.mp3,429.7,"[""electronic"", ""house"", ""techno""]","[""bass""]","[""electronic""]"
track_1321124,artist_347673,album_156627,24/1321124.mp3,138.0,"[""classical""]","[""classicalguitar""]","[""classical""]"
track_1338427,artist_372323,album_158134,27/1338427.mp3,212.4,"[""classical"", ""soundtrack""]","[""piano""]","[""classical""]"
track_1221530,artist_468725,album_146520,30/1221530.mp3,336.4,"[""alternative"", ""rock""]","[""bass"", ""drums"", ""guitar""]","[""rock""]"
track_0628409,artist_362118,album_072779,09/628409.mp3,302.0,"[""alternative"", ""rock""]","[""acousticguitar"", ""bass"", ""guitar"", ""voice""]","[""rock""]"
track_1115630,artist_441505,album_133291,30/1115630.mp3,40.0,"[""ambient"", ""classical""]","[""clarinet"", ""drummachine"", ""flute"", ""oboe"", ""synthesizer""]","[""classical""]"
track_0891996,artist_352350,album_104914,96/891996.mp3,313.2,"[""chillout"", ""experimental"", ""jazz""]","[""doublebass"", ""drummachine"", ""electricpiano"", ""synthesizer""]","[""jazz""]"
track_1119574,artist_442397,album_133792,74/1119574.mp3,177.7,"[""70s"", ""rock""]","[""drums"", ""guitar"", ""horn""]","[""rock""]"
track_0111012,artist_004116,album_013948,12/111012.mp3,462.7,"[""electronic"", ""electropop""]","[""guitar"", ""synthesizer""]","[""electronic""]"
track_0723355,artist_340550,album_084461,55/723355.mp3,241.6,"[""metal"", ""punkrock"", ""rock"", ""ska""]","[""acousticguitar"", ""bass"", ""drums"", ""electricguitar"", ""saxophone"", ""trombone"", ""trumpet""]","[""rock""]"
track_1098411,artist_341346,album_131025,11/1098411.mp3,265.8,"[""jazz""]","[""bass"", ""drums"", ""electricguitar"", ""piano""]","[""jazz""]"
track_0365590,artist_005119,album_047179,90/365590.mp3,145.1,"[""classical"", ""contemporary"", ""electronic"", ""soundtrack""]","[""cello"", ""computer"", ""violin""]","[""classical"", ""electronic""]"
track_1116404,artist_437998,album_133378,04/1116404.mp3,90.0,"[""classical""]","[""piano""]","[""classical""]"
track_1161433,artist_435024,album_139511,33/1161433.mp3,160.4,"[""folk"", ""soundtrack""]","[""accordion"", ""clarinet""]","[""folk""]"
track_1086258,artist_341346,album_129490,58/1086258.mp3,348.3,"[""jazz"", ""jazzfunk"", ""jazzfusion""]","[""acousticbassguitar"", ""drums"", ""piano""]","[""jazz""]"
track_1320004,artist_359034,album_156519,04/1320004.mp3,158.2,"[""downtempo"", ""hiphop"", ""triphop""]","[""bass"", ""drums"", ""guitar"", ""piano""]","[""hiphop""]"
track_1137245,artist_439567,album_136587,45/1137245.mp3,190.0,"[""ambient"", ""electronic"", ""hiphop"", ""triphop""]","[""acousticbassguitar"", ""bell"", ""drummachine"", ""electricpiano"", ""keyboard"", ""rhodes"", ""synthesizer""]","[""electronic"", ""hiphop""]"
track_1133988,artist_444567,album_136059,88/1133988.mp3,193.0,"[""rock""]","[""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_1124970,artist_443769,album_134563,70/1124970.mp3,264.2,"[""electronic"", ""rock"", ""soundtrack""]","[""drums""]","[""rock"", ""electronic""]"
track_1015404,artist_351616,album_119565,04/1015404.mp3,195.4,"[""electronic"", ""hiphop""]","[""beat"", ""computer"", ""drummachine"", ""sampler""]","[""electronic"", ""hiphop""]"
track_0299588,artist_338405,album_040991,88/299588.mp3,302.0,"[""electronic"", ""experimental"", ""jazz""]","[""piano"", ""saxophone""]","[""electronic"", ""jazz""]"
track_0771291,artist_359034,album_090408,91/771291.mp3,78.3,"[""chillout"", ""electronic"", ""experimental"", ""hiphop""]","[""bass"", ""drummachine"", ""drums"", ""rhodes"", ""synthesizer""]","[""electronic"", ""hiphop""]"
track_1328332,artist_441832,album_157215,32/1328332.mp3,186.0,"[""rap"", ""rock"", ""triphop""]","[""bass"", ""drums"", ""synthesizer""]","[""rock""]"
track_1310211,artist_486695,album_155638,11/1310211.mp3,131.0,"[""alternative"", ""folk"", ""indie""]","[""piano""]","[""folk""]"
track_1269900,artist_480805,album_151689,00/1269900.mp3,206.8,"[""folk""]","[""clarinet"", ""trumpet""]","[""folk""]"
track_0034852,artist_003031,album_004262,52/34852.mp3,222.7,"[""improvisation"", ""jazz""]","[""piano""]","[""jazz""]"
track_1168804,artist_351616,album_140595,04/1168804.mp3,201.8,"[""electronic"", ""funk"", ""idm"", ""jazz"", ""swing""]","[""bass"", ""beat"", ""brass"", ""cello"", ""drummachine"", ""electricguitar"", ""sampler"", ""saxophone"", ""violin""]","[""electronic"", ""jazz""]"
track_1153110,artist_439567,album_138319,10/1153110.mp3,225.4,"[""hiphop"", ""triphop""]","[""bell"", ""cello"", ""drummachine"", ""drums"", ""harp"", ""keyboard"", ""strings"", ""synthesizer"", ""viola""]","[""hiphop""]"
track_1168491,artist_456894,album_140551,91/1168491.mp3,282.4,"[""electronic""]","[""guitar"", ""synthesizer""]","[""electronic""]"
track_1389457,artist_361044,album_162932,57/1389457.mp3,113.4,"[""classical"", ""orchestral""]","[""flute"", ""violin""]","[""classical""]"
track_0959961,artist_424196,album_112861,61/959961.mp3,157.5,"[""grunge"", ""rock""]","[""bass"", ""drums"", ""guitar""]","[""rock""]"
track_1390985,artist_438864,album_163085,85/1390985.mp3,115.9,"[""alternative"", ""electronic"", ""progressive""]","[""keyboard"", ""piano""]","[""electronic""]"
track_1047939,artist_435130,album_123486,39/1047939.mp3,226.0,"[""electronic""]","[""accordion"", ""drums"", ""synthesizer""]","[""electronic""]"
track_0603755,artist_002485,album_069778,55/603755.mp3,230.5,"[""alternative"", ""indie"", ""punkrock"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""voice""]","[""rock""]"
track_1409370,artist_366613,album_164688,70/1409370.mp3,202.0,"[""classical"", ""soundtrack""]","[""piano""]","[""classical""]"
track_1416233,artist_467232,album_165314,33/1416233.mp3,75.3,"[""industrial"", ""progressive"", ""rock""]","[""bass"", ""drums"", ""guitar""]","[""rock""]"
track_0988518,artist_005240,album_116314,18/988518.mp3,172.0,"[""classical"", ""soundtrack""]","[""doublebass"", ""flute"", ""piano""]","[""classical""]"
track_0950932,artist_422812,album_111791,32/950932.mp3,188.7,"[""classical"", ""easylistening""]","[""piano""]","[""classical""]"
track_1358717,artist_419285,album_159879,17/1358717.mp3,131.7,"[""classical"", ""orchestral"", ""soundtrack""]","[""orchestra"", ""strings""]","[""classical""]"
track_0571486,artist_359034,album_065970,86/571486.mp3,122.5,"[""funk"", ""hiphop"", ""jazz"", ""soul""]","[""bass"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""computer"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""harp"", ""horn"", ""keyboard"", ""piano"", ""rhodes"", ""saxophone"", ""trumpet"", ""violin"", ""voice""]","[""jazz"", ""hiphop""]"
track_0938056,artist_007805,album_110144,56/938056.mp3,143.3,"[""folk"", ""popfolk"", ""reggae""]","[""drums"", ""ukulele""]","[""folk""]"
track_1227364,artist_470592,album_147226,64/1227364.mp3,379.0,"[""chillout"", ""jazz"", ""lounge""]","[""drums"", ""rhodes"", ""saxophone"", ""strings"", ""trumpet""]","[""jazz""]"
track_1272452,artist_341346,album_151936,52/1272452.mp3,424.6,"[""jazz""]","[""drums"", ""piano""]","[""jazz""]"
track_1376061,artist_341346,album_161762,61/1376061.mp3,299.3,"[""jazz""]","[""bass"", ""drums"", ""piano""]","[""jazz""]"
track_1347008,artist_466600,album_158945,08/1347008.mp3,31.1,"[""classical"", ""orchestral"", ""soundtrack""]","[""piano""]","[""classical""]"
track_1343593,artist_348064,album_158613,93/1343593.mp3,190.7,"[""breakbeat"", ""drumnbass"", ""electronic""]","[""drums"", ""strings"", ""synthesizer""]","[""electronic""]"
track_1112012,artist_441505,album_132808,12/1112012.mp3,105.4,"[""classical"", ""soundtrack""]","[""electricpiano"", ""piano""]","[""classical""]"
track_0166398,artist_339517,album_024391,98/166398.mp3,307.8,"[""electronic"", ""electropop"", ""pop"", ""triphop""]","[""drummachine"", ""drums"", ""guitar"", ""synthesizer""]","[""electronic""]"
track_1335982,artist_483163,album_157899,82/1335982.mp3,160.0,"[""ambient"", ""electronic"", ""soundtrack"", ""world""]","[""strings""]","[""electronic""]"
track_1090144,artist_437571,album_129928,44/1090144.mp3,221.6,"[""progressive"", ""rock"", ""soundtrack""]","[""guitar""]","[""rock""]"
track_0556355,artist_359034,album_064662,55/556355.mp3,150.3,"[""experimental"", ""funk"", ""hiphop"", ""jazz"", ""soul""]","[""accordion"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""guitar"", ""keyboard"", ""percussion"", ""piano"", ""rhodes"", ""saxophone"", ""strings"", ""synthesizer"", ""trumpet"", ""violin"", ""voice""]","[""jazz"", ""hiphop""]"
track_0026235,artist_003901,album_003591,35/26235.mp3,30.1,"[""alternative"", ""blues"", ""experimental"", ""improvisation"", ""jazz""]","[""guitar""]","[""jazz""]"
track_1009671,artist_007063,album_118858,71/1009671.mp3,160.1,"[""electronic"", ""pop"", ""popfolk"", ""rock""]","[""acousticguitar"", ""drums"", ""piano"", ""synthesizer""]","[""rock"", ""electronic""]"
track_0565798,artist_359034,album_065452,98/565798.mp3,213.7,"[""funk"", ""hiphop"", ""jazz"", ""soul""]","[""bass"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""guitar"", ""harp"", ""horn"", ""keyboard"", ""orchestra"", ""piano"", ""rhodes"", ""saxophone"", ""synthesizer"", ""trombone"", ""trumpet"", ""violin"", ""voice""]","[""jazz"", ""hiphop""]"
track_0081214,artist_008274,album_007449,14/81214.mp3,127.3,"[""electronic"", ""hiphop""]","[""beat""]","[""electronic"", ""hiphop""]"
track_1250208,artist_477618,album_149637,08/1250208.mp3,131.8,"[""ambient"", ""easylistening"", ""folk""]","[""acousticguitar""]","[""folk""]"
track_0832632,artist_340710,album_097361,32/832632.mp3,167.8,"[""indie"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""keyboard"", ""saxophone"", ""voice""]","[""rock""]"
track_1133348,artist_434948,album_135966,48/1133348.mp3,307.5,"[""electronic"", ""hiphop"", ""industrial""]","[""bass""]","[""electronic"", ""hiphop""]"
track_0383574,artist_341278,album_048589,74/383574.mp3,97.3,"[""hiphop"", ""rap""]","[""beat"", ""drummachine"", ""piano"", ""sampler""]","[""hiphop""]"
track_0162025,artist_007872,album_023755,25/162025.mp3,226.5,"[""folk"", ""pop"", ""rock"", ""soundtrack""]","[""bass"", ""drums"", ""guitar""]","[""rock"", ""folk""]"
track_0935511,artist_007584,album_109785,11/935511.mp3,244.8,"[""metal"", ""rock""]","[""drums"", ""guitar""]","[""rock""]"
track_0957463,artist_007805,album_112591,63/957463.mp3,197.9,"[""bossanova"", ""jazz"", ""soundtrack""]","[""acousticguitar"", ""drums"", ""electricguitar""]","[""jazz""]"
track_0205092,artist_341278,album_030449,92/205092.mp3,197.7,"[""electronic"", ""hiphop"", ""jazz""]","[""beat"", ""drummachine"", ""flute"", ""piano"", ""sampler"", ""voice""]","[""electronic"", ""jazz"", ""hiphop""]"
track_1210702,artist_457476,album_145413,02/1210702.mp3,282.1,"[""electronic"", ""house"", ""progressive""]","[""beat"", ""synthesizer""]","[""electronic""]"
track_0950929,artist_422812,album_111791,29/950929.mp3,151.0,"[""classical"", ""easylistening"", ""soundtrack""]","[""piano""]","[""classical""]"
track_1186853,artist_350876,album_142819,53/1186853.mp3,167.0,"[""electronic"", ""metal""]","[""guitar"", ""synthesizer""]","[""electronic""]"
track_1177892,artist_438603,album_141774,92/1177892.mp3,261.0,"[""newwave"", ""pop"", ""rock""]","[""drums"", ""guitar"", ""keyboard"", ""synthesizer""]","[""rock""]"
track_1394567,artist_341346,album_163374,67/1394567.mp3,201.3,"[""jazz""]","[""bass"", ""drums""]","[""jazz""]"
track_1032337,artist_002485,album_121486,37/1032337.mp3,215.3,"[""alternative"", ""hardrock"", ""punkrock"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""voice""]","[""rock""]"
track_1129797,artist_359617,album_135398,97/1129797.mp3,185.5,"[""hiphop"", ""rap""]","[""beat"", ""pipeorgan"", ""sampler"", ""strings"", ""synthesizer""]","[""hiphop""]"
track_1300028,artist_337741,album_154723,28/1300028.mp3,344.0,"[""electronic"", ""psychedelic"", ""techno""]","[""synthesizer""]","[""electronic""]"
track_1284738,artist_483824,album_153230,38/1284738.mp3,257.1,"[""folk"", ""indie"", ""soundtrack""]","[""drums"", ""guitar""]","[""folk""]"
track_1371500,artist_459669,album_161338,00/1371500.mp3,221.6,"[""pop"", ""rock"", ""synthpop""]","[""bass"", ""drums"", ""guitar"", ""piano"", ""synthesizer""]","[""rock""]"
track_1277707,artist_481486,album_152475,07/1277707.mp3,94.0,"[""classical"", ""orchestral"", ""soundtrack""]","[""strings""]","[""classical""]"
track_0103656,artist_000087,album_011977,56/103656.mp3,210.8,"[""ambient"", ""chillout"", ""downtempo"", ""easylistening"", ""electronic"", ""lounge""]","[""synthesizer""]","[""electronic""]"
track_1253141,artist_439286,album_149941,41/1253141.mp3,208.3,"[""pop"", ""rock""]","[""guitar""]","[""rock""]"
track_1345285,artist_490031,album_158778,85/1345285.mp3,49.2,"[""folk"", ""world""]","[""piano""]","[""folk""]"
track_0662422,artist_008094,album_076850,22/662422.mp3,294.3,"[""electronic""]","[""piano""]","[""electronic""]"
track_1126645,artist_341346,album_134843,45/1126645.mp3,260.5,"[""jazz"", ""jazzfusion""]","[""bass"", ""drums"", ""electricguitar""]","[""jazz""]"
track_1049742,artist_352301,album_123640,42/1049742.mp3,307.6,"[""alternative"", ""poprock"", ""rock""]","[""bass"", ""classicalguitar"", ""drums"", ""electricguitar"", ""keyboard""]","[""rock""]"
track_1096817,artist_347613,album_130805,17/1096817.mp3,324.4,"[""dance"", ""deephouse"", ""electronic""]","[""computer"", ""sampler"", ""synthesizer""]","[""electronic""]"
track_1393408,artist_355756,album_163301,08/1393408.mp3,270.0,"[""alternative"", ""hardrock"", ""rock""]","[""drums"", ""guitar"", ""synthesizer""]","[""rock""]"
track_0502330,artist_342854,album_058829,30/502330.mp3,164.1,"[""classical""]","[""piano""]","[""classical""]"
track_1276513,artist_353294,album_152348,13/1276513.mp3,103.1,"[""blues"", ""hardrock"", ""rock""]","[""electricguitar""]","[""rock""]"
track_1163782,artist_370988,album_139837,82/1163782.mp3,196.0,"[""80s"", ""electronic""]","[""synthesizer""]","[""electronic""]"
track_0768444,artist_359034,album_090022,44/768444.mp3,124.7,"[""chillout"", ""funk"", ""hiphop"", ""jazz"", ""soul"", ""soundtrack""]","[""bass"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""computer"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""guitar"", ""horn"", ""keyboard"", ""orchestra"", ""percussion"", ""rhodes"", ""saxophone"", ""trombone"", ""trumpet"", ""ukulele"", ""violin""]","[""jazz"", ""hiphop""]"
track_0133519,artist_007063,album_018982,19/133519.mp3,169.0,"[""pop"", ""rock""]","[""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_0090066,artist_361044,album_008726,66/90066.mp3,99.2,"[""rock"", ""soundtrack""]","[""drummachine"", ""drums"", ""electricpiano"", ""synthesizer""]","[""rock""]"
track_0242908,artist_338876,album_035653,08/242908.mp3,211.6,"[""folk"", ""pop"", ""reggae"", ""rock"", ""ska""]","[""drums"", ""guitar""]","[""rock"", ""folk""]"
track_1382111,artist_438966,album_162288,11/1382111.mp3,176.5,"[""atmospheric"", ""pop"", ""rock""]","[""piano""]","[""rock""]"
track_1109963,artist_441505,album_132611,63/1109963.mp3,110.3,"[""electronic"", ""soundtrack""]","[""bass"", ""drummachine"", ""drums"", ""synthesizer""]","[""electronic""]"
track_1149755,artist_347673,album_137884,55/1149755.mp3,134.0,"[""classical""]","[""piano""]","[""classical""]"
track_1208337,artist_443157,album_145117,37/1208337.mp3,288.0,"[""ambient"", ""atmospheric"", ""classical""]","[""cello"", ""oboe""]","[""classical""]"
track_0080779,artist_001336,album_007401,79/80779.mp3,76.4,"[""ambient"", ""darkambient"", ""electronic""]","[""piano""]","[""electronic""]"
track_0733158,artist_366701,album_085709,58/733158.mp3,357.3,"[""easylistening"", ""jazz"", ""soundtrack""]","[""bass"", ""drums"", ""piano""]","[""jazz""]"
track_0238203,artist_343280,album_034729,03/238203.mp3,96.2,"[""classical""]","[""piano""]","[""classical""]"
track_0751969,artist_367696,album_087983,69/751969.mp3,209.0,"[""classical"", ""improvisation""]","[""piano""]","[""classical""]"
track_0166394,artist_339517,album_024391,94/166394.mp3,346.4,"[""drumnbass"", ""electronic"", ""pop""]","[""drummachine"", ""sampler"", ""synthesizer""]","[""electronic""]"
track_0976777,artist_421686,album_115108,77/976777.mp3,221.4,"[""electronic"", ""jazz"", ""lounge""]","[""electricpiano"", ""synthesizer"", ""violin""]","[""electronic"", ""jazz""]"
track_1414156,artist_459669,album_165105,56/1414156.mp3,441.8,"[""funk"", ""fusion"", ""jazz""]","[""bass"", ""drums"", ""guitar"", ""keyboard""]","[""jazz""]"
track_0076660,artist_007805,album_006893,60/76660.mp3,183.0,"[""chanson"", ""folk"", ""pop"", ""popfolk""]","[""guitar"", ""voice""]","[""folk""]"
track_1248258,artist_359034,album_149485,58/1248258.mp3,135.5,"[""downtempo"", ""hiphop"", ""triphop""]","[""bass"", ""drums"", ""guitar"", ""piano""]","[""hiphop""]"
track_0996968,artist_007805,album_117295,68/996968.mp3,257.7,"[""folk"", ""popfolk"", ""soundtrack""]","[""acousticguitar"", ""bass"", ""electricguitar""]","[""folk""]"
track_0865772,artist_344867,album_101446,72/865772.mp3,268.0,"[""classical"", ""soundtrack""]","[""flute"", ""violin""]","[""classical""]"
track_1293996,artist_434614,album_154085,96/1293996.mp3,162.4,"[""folk"", ""singersongwriter""]","[""guitar""]","[""folk""]"
track_1374316,artist_357291,album_161596,16/1374316.mp3,195.5,"[""folk"", ""psychedelic""]","[""guitar""]","[""folk""]"
track_0026227,artist_003901,album_003591,27/26227.mp3,55.0,"[""alternative"", ""blues"", ""experimental"", ""improvisation"", ""jazz""]","[""guitar""]","[""jazz""]"
track_1315891,artist_354516,album_156160,91/1315891.mp3,380.1,"[""latin"", ""pop"", ""rock""]","[""electricguitar"", ""guitar""]","[""rock""]"
track_1086271,artist_341346,album_129490,71/1086271.mp3,631.1,"[""jazz"", ""jazzfunk"", ""jazzfusion""]","[""bass"", ""drums"", ""pipeorgan"", ""saxophone"", ""trumpet""]","[""jazz""]"
track_1316755,artist_005708,album_156241,55/1316755.mp3,176.8,"[""alternative"", ""punkrock"", ""rock""]","[""drums"", ""guitar""]","[""rock""]"
track_0914769,artist_377380,album_108272,69/914769.mp3,159.4,"[""folk""]","[""acousticguitar"", ""ukulele""]","[""folk""]"
track_1160274,artist_443553,album_139335,74/1160274.mp3,62.5,"[""ambient"", ""atmospheric"", ""classical""]","[""computer"", ""piano""]","[""classical""]"
track_1400597,artist_478234,album_163913,97/1400597.mp3,102.7,"[""experimental"", ""hardrock"", ""rock""]","[""bass"", ""drums"", ""guitar""]","[""rock""]"
track_1065761,artist_426809,album_125902,61/1065761.mp3,303.3,"[""electronic"", ""electropop"", ""pop"", ""poprock""]","[""acousticguitar"", ""electricpiano"", ""keyboard"", ""synthesizer""]","[""electronic""]"
track_1121562,artist_443173,album_134008,62/1121562.mp3,39.2,"[""jazz""]","[""drums"", ""piano""]","[""jazz""]"
track_1296927,artist_437980,album_154374,27/1296927.mp3,172.1,"[""folk"", ""popfolk"", ""poprock""]","[""ukulele""]","[""folk""]"
track_0710539,artist_004056,album_082907,39/710539.mp3,187.5,"[""downtempo"", ""electronic"", ""triphop""]","[""computer"", ""keyboard"", ""synthesizer""]","[""electronic""]"
track_1084201,artist_439398,album_129138,01/1084201.mp3,78.0,"[""classical"", ""orchestral""]","[""doublebass"", ""drummachine"", ""drums"", ""electricguitar"", ""synthesizer"", ""trombone"", ""trumpet"", ""violin""]","[""classical""]"
track_0577324,artist_359795,album_066550,24/577324.mp3,387.1,"[""electronic"", ""indie"", ""pop""]","[""drums"", ""electricpiano"", ""synthesizer""]","[""electronic""]"
track_1341281,artist_354858,album_158383,81/1341281.mp3,817.6,"[""blues"", ""classical"", ""jazz""]","[""piano""]","[""classical"", ""jazz""]"
track_1276508,artist_353294,album_152348,08/1276508.mp3,69.4,"[""hardrock"", ""rock""]","[""electricguitar""]","[""rock""]"
track_0579308,artist_004116,album_067400,08/579308.mp3,145.9,"[""folk"", ""rock""]","[""guitar""]","[""rock"", ""folk""]"
track_0056448,artist_004056,album_006197,48/56448.mp3,195.7,"[""electronic"", ""groove""]","[""computer"", ""drummachine"", ""keyboard"", ""synthesizer""]","[""electronic""]"
track_1397163,artist_495287,album_163625,63/1397163.mp3,177.5,"[""chillout"", ""classical""]","[""piano""]","[""classical""]"
track_1155998,artist_347916,album_138689,98/1155998.mp3,229.4,"[""alternative"", ""indie"", ""pop"", ""rock""]","[""bass""]","[""rock""]"
track_1127149,artist_437999,album_134929,49/1127149.mp3,104.0,"[""alternative"", ""blues"", ""poprock"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""keyboard"", ""voice""]","[""rock""]"
track_1127779,artist_443923,album_135054,79/1127779.mp3,229.3,"[""hiphop""]","[""acousticbassguitar"", ""acousticguitar"", ""bass"", ""brass"", ""cello"", ""classicalguitar"", ""computer"", ""doublebass"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""keyboard"", ""orchestra"", ""percussion"", ""piano"", ""pipeorgan"", ""sampler"", ""synthesizer"", ""violin""]","[""hiphop""]"
track_0150783,artist_338247,album_021576,83/150783.mp3,143.0,"[""classical""]","[""piano""]","[""classical""]"
track_1291607,artist_438817,album_153829,07/1291607.mp3,191.6,"[""electronic"", ""house"", ""progressive""]","[""piano""]","[""electronic""]"
track_0211412,artist_341393,album_031222,12/211412.mp3,245.4,"[""blues"", ""indie"", ""rock"", ""soundtrack""]","[""bass"", ""drums"", ""electricguitar"", ""synthesizer""]","[""rock""]"
track_1320002,artist_359034,album_156519,02/1320002.mp3,147.0,"[""downtempo"", ""hiphop"", ""triphop""]","[""bass"", ""drums"", ""guitar"", ""piano""]","[""hiphop""]"
track_1313339,artist_454470,album_155938,39/1313339.mp3,300.0,"[""electronic"", ""hiphop"", ""triphop""]","[""beat"", ""electricpiano""]","[""electronic"", ""hiphop""]"
track_0888640,artist_008004,album_104538,40/888640.mp3,259.2,"[""ambient"", ""electronic"", ""lounge"", ""techno"", ""trance""]","[""synthesizer""]","[""electronic""]"
track_1388580,artist_003025,album_162868,80/1388580.mp3,321.6,"[""deephouse"", ""electronic"", ""jazz""]","[""piano""]","[""electronic"", ""jazz""]"
track_1227371,artist_470592,album_147226,71/1227371.mp3,353.7,"[""funk"", ""jazz"", ""lounge""]","[""rhodes""]","[""jazz""]"
track_1071948,artist_438361,album_127175,48/1071948.mp3,163.8,"[""classical"", ""orchestral"", ""soundtrack""]","[""computer"", ""electricpiano"", ""orchestra"", ""piano""]","[""classical""]"
track_0094708,artist_007338,album_009601,08/94708.mp3,329.2,"[""instrumentalpop"", ""jazz""]","[""horn""]","[""jazz""]"
track_0977117,artist_426192,album_115845,17/977117.mp3,223.4,"[""easylistening"", ""pop"", ""rock""]","[""acousticguitar"", ""bass"", ""drums"", ""piano"", ""voice""]","[""rock""]"
track_0162030,artist_007872,album_023755,30/162030.mp3,192.2,"[""chillout"", ""folk"", ""pop"", ""popfolk"", ""singersongwriter"", ""soundtrack""]","[""guitar""]","[""folk""]"
track_1149542,artist_426809,album_137846,42/1149542.mp3,297.8,"[""folk"", ""pop"", ""rock""]","[""acousticguitar"", ""computer"", ""electricguitar"", ""keyboard""]","[""rock"", ""folk""]"
track_1159663,artist_455072,album_139251,63/1159663.mp3,206.8,"[""folk"", ""popfolk""]","[""accordion"", ""acousticguitar"", ""flute"", ""piano"", ""violin"", ""voice""]","[""folk""]"
track_1332945,artist_441157,album_157641,45/1332945.mp3,372.0,"[""classical"", ""jazz"", ""soundtrack""]","[""piano""]","[""classical"", ""jazz""]"
track_1075204,artist_359034,album_128067,04/1075204.mp3,116.5,"[""chillout"", ""electronic"", ""hiphop"", ""soundtrack"", ""triphop""]","[""bass"", ""bell"", ""cello"", ""computer"", ""drums"", ""electricguitar"", ""electricpiano"", ""harp"", ""keyboard"", ""piano"", ""rhodes"", ""saxophone"", ""synthesizer"", ""trombone"", ""trumpet"", ""violin"", ""voice""]","[""electronic"", ""hiphop""]"
